time,ax,ay,az,fx,fy,fz,tx,ty,tz
9843,-2.35909,0,-8.64119,-3.30016,-0.205089,-4.18414,-0.31656,-0.342779,0.281718
9844,-2.36078,0,-8.64023,-3.28628,-0.2244,-4.20699,-0.317288,-0.337579,0.281972
9845,-2.36246,0,-8.63926,-3.26672,-0.245376,-4.23414,-0.317802,-0.331551,0.281481
9846,-2.36415,0,-8.63829,-3.24599,-0.266078,-4.26061,-0.318211,-0.325056,0.279966
9847,-2.36583,0,-8.63732,-3.22612,-0.286151,-4.27989,-0.318495,-0.318765,0.276893
9848,-2.36752,0,-8.63635,-3.21059,-0.30593,-4.29436,-0.318391,-0.312797,0.273728
9849,-2.3692,0,-8.63538,-3.20146,-0.328166,-4.29914,-0.318271,-0.306908,0.270821
9850,-2.37088,0,-8.63441,-3.19395,-0.346397,-4.30642,-0.318078,-0.302208,0.268443
9851,-2.37256,0,-8.63345,-3.18976,-0.360505,-4.31432,-0.317996,-0.299333,0.268335
9852,-2.37424,0,-8.63248,-3.18673,-0.373894,-4.32037,-0.318218,-0.297321,0.268608
9853,-2.37592,0,-8.63151,-3.18644,-0.382536,-4.3288,-0.318681,-0.296435,0.269725
9854,-2.3776,0,-8.63054,-3.18617,-0.391743,-4.33322,-0.318951,-0.295912,0.269834
9855,-2.37928,0,-8.62958,-3.19175,-0.401229,-4.32931,-0.31912,-0.294594,0.268692
9856,-2.38096,0,-8.62861,-3.20303,-0.408545,-4.32507,-0.319091,-0.293674,0.268393
9857,-2.38264,0,-8.62764,-3.21851,-0.415678,-4.31292,-0.319132,-0.293734,0.269077
9858,-2.38431,0,-8.62668,-3.23537,-0.420788,-4.30115,-0.319072,-0.294784,0.270674
9859,-2.38599,0,-8.62571,-3.25273,-0.42541,-4.28356,-0.318881,-0.297372,0.272865
9860,-2.38766,0,-8.62474,-3.27427,-0.428047,-4.26117,-0.31856,-0.300869,0.275895
9861,-2.38934,0,-8.62378,-3.29626,-0.429905,-4.23375,-0.31808,-0.30496,0.278498
9862,-2.39101,0,-8.62281,-3.31935,-0.427146,-4.21369,-0.31772,-0.309542,0.282088
9863,-2.39268,0,-8.62185,-3.34474,-0.422755,-4.18992,-0.317074,-0.314843,0.286394
9864,-2.39436,0,-8.62088,-3.37546,-0.415873,-4.16458,-0.316551,-0.319521,0.291193
9865,-2.39603,0,-8.61992,-3.41342,-0.404706,-4.1393,-0.315878,-0.323998,0.297298
9866,-2.3977,0,-8.61895,-3.45137,-0.394279,-4.11319,-0.315022,-0.327681,0.302575
9867,-2.39937,0,-8.61799,-3.49414,-0.381507,-4.08722,-0.313498,-0.330922,0.309387
9868,-2.40103,0,-8.61703,-3.54063,-0.366872,-4.05618,-0.310925,-0.334805,0.320208
9869,-2.4027,0,-8.61606,-3.58495,-0.356284,-4.01242,-0.307279,-0.338522,0.332985
9870,-2.40437,0,-8.6151,-3.62941,-0.345377,-3.96367,-0.303251,-0.342278,0.345707
9871,-2.40604,0,-8.61413,-3.67225,-0.33679,-3.90984,-0.29888,-0.34502,0.358371
9872,-2.4077,0,-8.61317,-3.7121,-0.326882,-3.85907,-0.294361,-0.348016,0.371616
9873,-2.40937,0,-8.61221,-3.75026,-0.317886,-3.81039,-0.290132,-0.349946,0.383982
9874,-2.41103,0,-8.61124,-3.78609,-0.308496,-3.76614,-0.286497,-0.351493,0.395169
9875,-2.41269,0,-8.61028,-3.81959,-0.300413,-3.71863,-0.282799,-0.352845,0.407137
9876,-2.41436,0,-8.60932,-3.84473,-0.295034,-3.66845,-0.279256,-0.354547,0.418745
9877,-2.41602,0,-8.60836,-3.85613,-0.29521,-3.61263,-0.275522,-0.356865,0.429479
9878,-2.41768,0,-8.60739,-3.86278,-0.295425,-3.56195,-0.272172,-0.358905,0.43892
9879,-2.41934,0,-8.60643,-3.87016,-0.294827,-3.51686,-0.269092,-0.359814,0.4473
9880,-2.421,0,-8.60547,-3.87538,-0.297618,-3.46377,-0.265924,-0.360174,0.45344
9881,-2.42266,0,-8.60451,-3.88675,-0.297411,-3.41371,-0.263108,-0.359526,0.458491
9882,-2.42432,0,-8.60355,-3.89564,-0.297124,-3.3678,-0.260707,-0.358662,0.462812
9883,-2.42598,0,-8.60259,-3.90496,-0.292851,-3.33451,-0.259202,-0.358116,0.465956
9884,-2.42763,0,-8.60163,-3.91116,-0.289209,-3.30856,-0.257723,-0.357457,0.468453
9885,-2.42929,0,-8.60067,-3.92119,-0.286217,-3.2807,-0.256234,-0.35582,0.470198
9886,-2.43094,0,-8.59971,-3.92896,-0.284144,-3.25569,-0.254692,-0.354274,0.471628
9887,-2.4326,0,-8.59875,-3.93616,-0.28,-3.24021,-0.253677,-0.352914,0.472973
9888,-2.43425,0,-8.59779,-3.94199,-0.273685,-3.23844,-0.253399,-0.35161,0.474963
9889,-2.43591,0,-8.59683,-3.94259,-0.267326,-3.24347,-0.253624,-0.351346,0.476326
9890,-2.43756,0,-8.59587,-3.95009,-0.259455,-3.25543,-0.254373,-0.349386,0.47834
9891,-2.43921,0,-8.59491,-3.9552,-0.251812,-3.27183,-0.255579,-0.347967,0.480284
9892,-2.44086,0,-8.59395,-3.96201,-0.247028,-3.28004,-0.256998,-0.345793,0.481228
9893,-2.44251,0,-8.59299,-3.96995,-0.242959,-3.28652,-0.258482,-0.34355,0.481928
9894,-2.44416,0,-8.59203,-3.9807,-0.239345,-3.2917,-0.259812,-0.340759,0.482289
9895,-2.44581,0,-8.59107,-3.98692,-0.237763,-3.29784,-0.260712,-0.338673,0.482375
9896,-2.44746,0,-8.59011,-3.99305,-0.240707,-3.28957,-0.260766,-0.336464,0.48183
9897,-2.4491,0,-8.58916,-3.9956,-0.246064,-3.27525,-0.259965,-0.33509,0.481248
9898,-2.45075,0,-8.5882,-3.99807,-0.252939,-3.25366,-0.258606,-0.333802,0.481687
9899,-2.45239,0,-8.58724,-3.99658,-0.257605,-3.24149,-0.257588,-0.333547,0.48258
9900,-2.45404,0,-8.58628,-3.995,-0.259833,-3.23753,-0.257013,-0.333335,0.484003
9901,-2.45568,0,-8.58533,-3.98886,-0.261736,-3.23862,-0.256426,-0.333812,0.486206
9902,-2.45733,0,-8.58437,-3.97434,-0.27013,-3.22214,-0.254905,-0.334975,0.489413
9903,-2.45897,0,-8.58341,-3.95493,-0.281286,-3.19338,-0.252537,-0.336947,0.492482
9904,-2.46061,0,-8.58246,-3.93256,-0.299177,-3.13418,-0.248568,-0.338752,0.495043
9905,-2.46225,0,-8.5815,-3.90717,-0.321155,-3.05225,-0.243194,-0.340486,0.496181
9906,-2.46389,0,-8.58054,-3.87902,-0.344355,-2.95719,-0.236923,-0.342057,0.496067
9907,-2.46553,0,-8.57959,-3.85024,-0.36378,-2.86774,-0.230566,-0.343569,0.495999
9908,-2.46717,0,-8.57863,-3.80065,-0.391174,-2.76867,-0.222981,-0.346668,0.494835
9909,-2.46881,0,-8.57768,-3.74454,-0.417657,-2.67341,-0.215044,-0.349559,0.494634
9910,-2.47045,0,-8.57672,-3.68404,-0.442048,-2.58292,-0.207349,-0.352555,0.493847
9911,-2.47209,0,-8.57577,-3.633,-0.457762,-2.50483,-0.200634,-0.354439,0.493291
9912,-2.47372,0,-8.57481,-3.58545,-0.467299,-2.44038,-0.19485,-0.356185,0.492319
9913,-2.47536,0,-8.57386,-3.54007,-0.477011,-2.36643,-0.188548,-0.357956,0.490715
9914,-2.47699,0,-8.5729,-3.50107,-0.483913,-2.29066,-0.182017,-0.359161,0.488541
9915,-2.47863,0,-8.57195,-3.46032,-0.490933,-2.21468,-0.175323,-0.360564,0.485991
9916,-2.48026,0,-8.571,-3.41121,-0.499835,-2.14167,-0.168465,-0.362834,0.482784
9917,-2.48189,0,-8.57004,-3.35804,-0.508335,-2.07622,-0.161499,-0.365004,0.480723
9918,-2.48352,0,-8.56909,-3.30204,-0.517696,-2.01,-0.154594,-0.367019,0.479057
9919,-2.48515,0,-8.56814,-3.25243,-0.52338,-1.94648,-0.148088,-0.368527,0.477244
9920,-2.48678,0,-8.56718,-3.20689,-0.525236,-1.89204,-0.142092,-0.369856,0.475282
9921,-2.48841,0,-8.56623,-3.16172,-0.525882,-1.84202,-0.13645,-0.371367,0.47322
9922,-2.49004,0,-8.56528,-3.1237,-0.521877,-1.79882,-0.131673,-0.372322,0.471253
9923,-2.49167,0,-8.56432,-3.09179,-0.512575,-1.76925,-0.12793,-0.372737,0.46998
9924,-2.4933,0,-8.56337,-3.06648,-0.499957,-1.74605,-0.124929,-0.372781,0.468793
9925,-2.49493,0,-8.56242,-3.0433,-0.488477,-1.72239,-0.12196,-0.372909,0.467503
9926,-2.49655,0,-8.56147,-3.02297,-0.477804,-1.70206,-0.118665,-0.373134,0.466107
9927,-2.49818,0,-8.56052,-3.01303,-0.464762,-1.6869,-0.115711,-0.372165,0.465646
9928,-2.4998,0,-8.55957,-3.00396,-0.452803,-1.67379,-0.112888,-0.371246,0.465332
9929,-2.50143,0,-8.55861,-2.99036,-0.444529,-1.65289,-0.110114,-0.370954,0.464254
9930,-2.50305,0,-8.55766,-2.96928,-0.439329,-1.62683,-0.107433,-0.371495,0.462953
9931,-2.50467,0,-8.55671,-2.93823,-0.436197,-1.60275,-0.10497,-0.373186,0.461252
9932,-2.50629,0,-8.55576,-2.89849,-0.438225,-1.57028,-0.101802,-0.375484,0.459063
9933,-2.50791,0,-8.55481,-2.86213,-0.440103,-1.5347,-0.0983197,-0.377319,0.456931
9934,-2.50953,0,-8.55386,-2.83287,-0.44066,-1.49721,-0.0946214,-0.378304,0.455429
9935,-2.51115,0,-8.55291,-2.81916,-0.434323,-1.46782,-0.0916267,-0.377645,0.454582
9936,-2.51277,0,-8.55196,-2.80628,-0.426857,-1.44322,-0.089029,-0.377151,0.453562
9937,-2.51439,0,-8.55101,-2.79166,-0.420242,-1.42094,-0.0866406,-0.377207,0.452113
9938,-2.51601,0,-8.55006,-2.77807,-0.415453,-1.39418,-0.0839358,-0.377104,0.450961
9939,-2.51762,0,-8.54911,-2.76027,-0.413555,-1.36689,-0.080775,-0.377513,0.449543
9940,-2.51924,0,-8.54817,-2.7425,-0.412438,-1.33854,-0.077404,-0.378047,0.448463
9941,-2.52085,0,-8.54722,-2.71583,-0.418012,-1.29877,-0.0733717,-0.378829,0.447828
9942,-2.52247,0,-8.54627,-2.67368,-0.434005,-1.23926,-0.06792,-0.380221,0.447163
9943,-2.52408,0,-8.54532,-2.62183,-0.455575,-1.16407,-0.0613851,-0.382022,0.446515
9944,-2.5257,0,-8.54437,-2.56488,-0.477663,-1.086,-0.0546743,-0.384031,0.445551
9945,-2.52731,0,-8.54342,-2.50267,-0.501374,-1.00584,-0.0474171,-0.38644,0.44391
9946,-2.52892,0,-8.54248,-2.44164,-0.52359,-0.924273,-0.0398699,-0.388578,0.442392
9947,-2.53053,0,-8.54153,-2.39438,-0.53572,-0.850933,-0.03329,-0.389524,0.44105
9948,-2.53214,0,-8.54058,-2.35415,-0.540258,-0.788405,-0.0277803,-0.390234,0.439158
9949,-2.53375,0,-8.53964,-2.31894,-0.537819,-0.740399,-0.0231714,-0.390857,0.43751
9950,-2.53536,0,-8.53869,-2.27272,-0.54023,-0.68591,-0.0180743,-0.39253,0.434918
9951,-2.53697,0,-8.53774,-2.21113,-0.551315,-0.617446,-0.0118412,-0.395636,0.431068
9952,-2.53857,0,-8.5368,-2.14151,-0.569119,-0.532184,-0.0040725,-0.398965,0.42674
9953,-2.54018,0,-8.53585,-2.05775,-0.596806,-0.423848,0.0056567,-0.402789,0.423005
9954,-2.54179,0,-8.5349,-1.96671,-0.626846,-0.308852,0.0162436,-0.406964,0.418736
9955,-2.54339,0,-8.53396,-1.87559,-0.65385,-0.196357,0.0268802,-0.410976,0.414547
9956,-2.545,0,-8.53301,-1.79184,-0.673714,-0.0931644,0.0368788,-0.414427,0.410305
9957,-2.5466,0,-8.53207,-1.72226,-0.681659,-0.0104414,0.0456528,-0.416765,0.406722
9958,-2.5482,0,-8.53112,-1.67266,-0.674962,0.0461513,0.0524721,-0.417782,0.403642
9959,-2.54981,0,-8.53018,-1.62586,-0.665293,0.0939259,0.0586282,-0.419003,0.400107
9960,-2.55141,0,-8.52923,-1.57956,-0.656237,0.138663,0.0646037,-0.420329,0.396741
9961,-2.55301,0,-8.52829,-1.54028,-0.645332,0.179646,0.070202,-0.421134,0.393939
9962,-2.55461,0,-8.52734,-1.50425,-0.633572,0.215023,0.0754878,-0.421903,0.391202
9963,-2.55621,0,-8.5264,-1.47125,-0.622319,0.24941,0.0805064,-0.422398,0.388971
9964,-2.55781,0,-8.52546,-1.42752,-0.617731,0.293011,0.0859361,-0.423739,0.386653
9965,-2.55941,0,-8.52451,-1.37033,-0.621635,0.352585,0.0919874,-0.425821,0.38435
9966,-2.561,0,-8.52357,-1.29282,-0.638086,0.437256,0.0995163,-0.428974,0.382815
9967,-2.5626,0,-8.52263,-1.21056,-0.658234,0.530793,0.107794,-0.432381,0.380716
9968,-2.5642,0,-8.52168,-1.12704,-0.680661,0.630232,0.116901,-0.43576,0.378119
9969,-2.56579,0,-8.52074,-1.0547,-0.695256,0.717187,0.125582,-0.438485,0.374985
9970,-2.56739,0,-8.5198,-0.981634,-0.710077,0.804486,0.134478,-0.441585,0.370639
9971,-2.56898,0,-8.51885,-0.926305,-0.709255,0.866844,0.141451,-0.443221,0.367803
9972,-2.57057,0,-8.51791,-0.886942,-0.691306,0.897493,0.145791,-0.443888,0.365676
9973,-2.57217,0,-8.51697,-0.857824,-0.664757,0.910039,0.148444,-0.444006,0.36396
9974,-2.57376,0,-8.51603,-0.831452,-0.63934,0.922079,0.150527,-0.444184,0.362147
9975,-2.57535,0,-8.51509,-0.804958,-0.619414,0.941106,0.152872,-0.444384,0.360656
9976,-2.57694,0,-8.51415,-0.781312,-0.603439,0.962593,0.15565,-0.444442,0.359309
9977,-2.57853,0,-8.51321,-0.755913,-0.594309,0.992245,0.159276,-0.444706,0.35776
9978,-2.58012,0,-8.51226,-0.725485,-0.590179,1.02752,0.1632,-0.445312,0.356663
9979,-2.58171,0,-8.51132,-0.6959,-0.58516,1.05846,0.166872,-0.445835,0.356102
9980,-2.58329,0,-8.51038,-0.674767,-0.573718,1.07701,0.169282,-0.445857,0.355845
9981,-2.58488,0,-8.50944,-0.668067,-0.55446,1.0816,0.170445,-0.444899,0.356039
9982,-2.58647,0,-8.5085,-0.667668,-0.534293,1.08302,0.171264,-0.443521,0.355732
9983,-2.58805,0,-8.50756,-0.667836,-0.5161,1.08335,0.171976,-0.442207,0.355777
9984,-2.58964,0,-8.50662,-0.664041,-0.501629,1.08676,0.172643,-0.441294,0.355955
9985,-2.59122,0,-8.50568,-0.663007,-0.485018,1.08468,0.17274,-0.440279,0.357093
9986,-2.59281,0,-8.50474,-0.665588,-0.464866,1.07558,0.171911,-0.439073,0.357798
9987,-2.59439,0,-8.50381,-0.659496,-0.449838,1.07328,0.171566,-0.439065,0.357242
9988,-2.59597,0,-8.50287,-0.652029,-0.437033,1.07206,0.171596,-0.439382,0.356051
9989,-2.59755,0,-8.50193,-0.636118,-0.430938,1.07909,0.172773,-0.440347,0.354432
9990,-2.59913,0,-8.50099,-0.609072,-0.43229,1.09661,0.174915,-0.44225,0.352172
9991,-2.60071,0,-8.50005,-0.569446,-0.445069,1.13582,0.178712,-0.445006,0.349104
9992,-2.60229,0,-8.49911,-0.528518,-0.459008,1.18373,0.183225,-0.447259,0.34673
9993,-2.60387,0,-8.49818,-0.488783,-0.468523,1.2259,0.187337,-0.449363,0.34438
9994,-2.60545,0,-8.49724,-0.449832,-0.474612,1.26303,0.191052,-0.451587,0.341558
9995,-2.60703,0,-8.4963,-0.426377,-0.470149,1.2805,0.193659,-0.452698,0.339301
9996,-2.6086,0,-8.49536,-0.421854,-0.452152,1.27683,0.194236,-0.452268,0.338629
9997,-2.61018,0,-8.49443,-0.419041,-0.428658,1.26146,0.193443,-0.451826,0.338561
9998,-2.61175,0,-8.49349,-0.415152,-0.404619,1.24248,0.191901,-0.451528,0.338871
9999,-2.61333,0,-8.49255,-0.400865,-0.390361,1.23918,0.191463,-0.452141,0.338993
10000,-2.6149,0,-8.49162,-0.376639,-0.387516,1.25583,0.192347,-0.453301,0.338265
10001,-2.61647,0,-8.49068,-0.342598,-0.392544,1.28463,0.194491,-0.455165,0.337073
10002,-2.61805,0,-8.48974,-0.300526,-0.400815,1.31842,0.197087,-0.457721,0.335901
10003,-2.61962,0,-8.48881,-0.261846,-0.407626,1.34902,0.199681,-0.459733,0.334759
10004,-2.62119,0,-8.48787,-0.231259,-0.409484,1.37158,0.202005,-0.461272,0.334038
10005,-2.62276,0,-8.48694,-0.218842,-0.400561,1.37499,0.202869,-0.461274,0.333981
10006,-2.62433,0,-8.486,-0.231735,-0.378589,1.35741,0.201739,-0.459131,0.335953
10007,-2.6259,0,-8.48507,-0.273776,-0.342999,1.31752,0.198211,-0.454493,0.340455
10008,-2.62747,0,-8.48413,-0.333564,-0.302555,1.26691,0.193196,-0.448522,0.346084
10009,-2.62903,0,-8.4832,-0.400798,-0.263998,1.21681,0.187542,-0.441807,0.352452
10010,-2.6306,0,-8.48226,-0.479694,-0.225496,1.16165,0.181198,-0.434257,0.359798
10011,-2.63217,0,-8.48133,-0.555853,-0.196922,1.1185,0.175578,-0.42706,0.36713
10012,-2.63373,0,-8.4804,-0.634197,-0.172371,1.07852,0.169989,-0.419956,0.374206
10013,-2.6353,0,-8.47946,-0.715102,-0.150996,1.03997,0.164179,-0.412707,0.381145
10014,-2.63686,0,-8.47853,-0.790258,-0.131831,0.989354,0.157801,-0.406091,0.388352
10015,-2.63843,0,-8.4776,-0.866896,-0.110796,0.922331,0.150089,-0.399263,0.396834
10016,-2.63999,0,-8.47666,-0.952456,-0.081419,0.817788,0.140004,-0.391554,0.406914
10017,-2.64155,0,-8.47573,-1.05236,-0.0423432,0.680539,0.127344,-0.382838,0.418726
10018,-2.64311,0,-8.4748,-1.17554,0.00754898,0.510265,0.111824,-0.372712,0.431687
10019,-2.64467,0,-8.47387,-1.32084,0.0660848,0.312256,0.0937463,-0.36174,0.444329
10020,-2.64623,0,-8.47293,-1.4906,0.130835,0.0957055,0.0735145,-0.349885,0.455969
10021,-2.64779,0,-8.472,-1.67834,0.199847,-0.146585,0.0514378,-0.337131,0.466498
10022,-2.64935,0,-8.47107,-1.85741,0.257663,-0.389028,0.0293533,-0.325376,0.4767
10023,-2.65091,0,-8.47014,-2.01905,0.302591,-0.631383,0.00774514,-0.315462,0.486357
10024,-2.65247,0,-8.46921,-2.16981,0.33906,-0.877639,-0.0141311,-0.30602,0.495899
10025,-2.65402,0,-8.46828,-2.31015,0.368844,-1.13244,-0.0364979,-0.29666,0.504659
10026,-2.65558,0,-8.46734,-2.4407,0.39369,-1.39652,-0.0593373,-0.287572,0.512561
10027,-2.65714,0,-8.46641,-2.56102,0.410314,-1.65792,-0.08235,-0.278633,0.518138
10028,-2.65869,0,-8.46548,-2.67413,0.415483,-1.89516,-0.105379,-0.269774,0.518808
10029,-2.66024,0,-8.46455,-2.77695,0.410713,-2.1169,-0.127766,-0.260954,0.514785
10030,-2.6618,0,-8.46362,-2.8692,0.395411,-2.31945,-0.148801,-0.252213,0.50727
10031,-2.66335,0,-8.46269,-2.94471,0.367339,-2.49962,-0.16807,-0.243879,0.496487
10032,-2.6649,0,-8.46176,-3.00851,0.329752,-2.66118,-0.18579,-0.235361,0.482906
10033,-2.66645,0,-8.46083,-3.06408,0.293156,-2.82519,-0.202353,-0.227371,0.469349
10034,-2.668,0,-8.4599,-3.10676,0.26019,-3.00116,-0.217307,-0.220063,0.457103
10035,-2.66955,0,-8.45897,-3.13926,0.224224,-3.16973,-0.231016,-0.212937,0.444334
10036,-2.6711,0,-8.45805,-3.16658,0.182648,-3.3151,-0.244337,-0.206882,0.429656
10037,-2.67265,0,-8.45712,-3.18752,0.140462,-3.44578,-0.256938,-0.201944,0.412442
10038,-2.6742,0,-8.45619,-3.19707,0.0900623,-3.55304,-0.269014,-0.197718,0.391451
10039,-2.67575,0,-8.45526,-3.19741,0.0398491,-3.65616,-0.279973,-0.193053,0.368683
10040,-2.67729,0,-8.45433,-3.19745,-0.00440378,-3.75556,-0.288882,-0.190157,0.349901
10041,-2.67884,0,-8.4534,-3.19551,-0.0460995,-3.84744,-0.295836,-0.187921,0.334431
10042,-2.68038,0,-8.45248,-3.19243,-0.0877058,-3.92601,-0.301405,-0.187018,0.322329
10043,-2.68193,0,-8.45155,-3.18825,-0.126718,-3.99866,-0.306137,-0.186164,0.311846
10044,-2.68347,0,-8.45062,-3.18569,-0.159087,-4.07042,-0.310155,-0.185701,0.303567
10045,-2.68502,0,-8.44969,-3.18263,-0.188541,-4.13862,-0.313653,-0.185838,0.297034
10046,-2.68656,0,-8.44877,-3.17366,-0.216383,-4.2057,-0.31635,-0.185013,0.289696
10047,-2.6881,0,-8.44784,-3.15872,-0.245613,-4.2672,-0.318282,-0.183561,0.281995
10048,-2.68964,0,-8.44691,-3.14227,-0.275708,-4.31986,-0.320037,-0.182466,0.274393
10049,-2.69118,0,-8.44599,-3.12842,-0.305011,-4.36098,-0.321978,-0.182603,0.266534
10050,-2.69272,0,-8.44506,-3.1177,-0.334069,-4.39262,-0.324172,-0.182956,0.258086
10051,-2.69426,0,-8.44414,-3.10756,-0.360014,-4.42033,-0.326462,-0.183778,0.249077
10052,-2.6958,0,-8.44321,-3.0946,-0.381312,-4.45249,-0.328272,-0.184232,0.24022
10053,-2.69734,0,-8.44228,-3.07935,-0.398602,-4.48867,-0.329522,-0.184812,0.233863
10054,-2.69888,0,-8.44136,-3.05746,-0.411779,-4.52481,-0.330177,-0.186929,0.229403
10055,-2.70041,0,-8.44043,-3.03254,-0.423759,-4.56413,-0.330231,-0.188169,0.225697
10056,-2.70195,0,-8.43951,-3.00484,-0.434416,-4.60085,-0.329543,-0.189206,0.222645
10057,-2.70348,0,-8.43858,-2.97612,-0.448443,-4.62875,-0.328723,-0.19046,0.219441
10058,-2.70502,0,-8.43766,-2.95046,-0.464905,-4.64883,-0.328044,-0.190794,0.215033
10059,-2.70655,0,-8.43674,-2.92864,-0.48219,-4.6621,-0.32828,-0.191055,0.209275
10060,-2.70809,0,-8.43581,-2.90329,-0.495715,-4.67765,-0.328859,-0.191661,0.202923
10061,-2.70962,0,-8.43489,-2.8732,-0.507145,-4.69688,-0.329718,-0.191268,0.194189
10062,-2.71115,0,-8.43396,-2.83832,-0.516983,-4.71312,-0.330457,-0.19189,0.184312
10063,-2.71268,0,-8.43304,-2.79386,-0.532469,-4.7251,-0.331332,-0.192589,0.171706
10064,-2.71421,0,-8.43212,-2.74109,-0.550334,-4.7375,-0.332474,-0.192777,0.156022
10065,-2.71574,0,-8.43119,-2.68536,-0.563695,-4.7525,-0.333082,-0.19367,0.141714
10066,-2.71727,0,-8.43027,-2.62696,-0.57583,-4.76761,-0.333356,-0.194577,0.127821
10067,-2.7188,0,-8.42935,-2.5622,-0.586865,-4.78606,-0.333254,-0.195437,0.115641
10068,-2.72033,0,-8.42843,-2.48899,-0.591059,-4.81229,-0.332233,-0.194584,0.104597
10069,-2.72186,0,-8.4275,-2.41079,-0.588831,-4.83968,-0.330191,-0.193464,0.096327
10070,-2.72338,0,-8.42658,-2.32645,-0.580533,-4.86423,-0.326965,-0.192959,0.0907415
10071,-2.72491,0,-8.42566,-2.23689,-0.575835,-4.8848,-0.324086,-0.191767,0.0842819
10072,-2.72643,0,-8.42474,-2.13921,-0.574375,-4.90401,-0.321644,-0.190121,0.0754651
10073,-2.72796,0,-8.42382,-2.03488,-0.579205,-4.92082,-0.319963,-0.188924,0.0639662
10074,-2.72948,0,-8.4229,-1.92001,-0.592614,-4.93899,-0.319496,-0.18747,0.0483356
10075,-2.73101,0,-8.42197,-1.79427,-0.611433,-4.96259,-0.320092,-0.186627,0.0297519
10076,-2.73253,0,-8.42105,-1.65975,-0.623907,-5.00065,-0.319937,-0.18347,0.0107362
10077,-2.73405,0,-8.42013,-1.51761,-0.629906,-5.0397,-0.318032,-0.179024,-0.00524178
10078,-2.73557,0,-8.41921,-1.37465,-0.633496,-5.07248,-0.314565,-0.174273,-0.0163067
10079,-2.73709,0,-8.41829,-1.22928,-0.633969,-5.10467,-0.309575,-0.168853,-0.0241245
10080,-2.73861,0,-8.41737,-1.08468,-0.632415,-5.14066,-0.304007,-0.163265,-0.0300844
10081,-2.74013,0,-8.41645,-0.941135,-0.630301,-5.17849,-0.298251,-0.157514,-0.0353301
10082,-2.74165,0,-8.41553,-0.80381,-0.627486,-5.21457,-0.293023,-0.152529,-0.0397555
10083,-2.74317,0,-8.41461,-0.669545,-0.626764,-5.24606,-0.288965,-0.148444,-0.0451055
10084,-2.74469,0,-8.41369,-0.531781,-0.631643,-5.27862,-0.287654,-0.145387,-0.054311
10085,-2.7462,0,-8.41277,-0.388782,-0.637948,-5.31173,-0.288275,-0.142859,-0.066183
10086,-2.74772,0,-8.41186,-0.247937,-0.636538,-5.34137,-0.288027,-0.139099,-0.0763247
10087,-2.74924,0,-8.41094,-0.109581,-0.631216,-5.36013,-0.286898,-0.135162,-0.0840269
10088,-2.75075,0,-8.41002,0.0248784,-0.625471,-5.37146,-0.285403,-0.132451,-0.090014
10089,-2.75227,0,-8.4091,0.154144,-0.621153,-5.38105,-0.284014,-0.130958,-0.0954285
10090,-2.75378,0,-8.40818,0.273737,-0.618542,-5.39399,-0.282765,-0.130653,-0.0999731
10091,-2.75529,0,-8.40726,0.383799,-0.614389,-5.4088,-0.281372,-0.131564,-0.103834
10092,-2.7568,0,-8.40635,0.480742,-0.608821,-5.42429,-0.279846,-0.132768,-0.106766
10093,-2.75832,0,-8.40543,0.568587,-0.603295,-5.43696,-0.279121,-0.133283,-0.110816
10094,-2.75983,0,-8.40451,0.650731,-0.59402,-5.44894,-0.279504,-0.133649,-0.117074
10095,-2.76134,0,-8.4036,0.727602,-0.580262,-5.45955,-0.280381,-0.133644,-0.12432
10096,-2.76285,0,-8.40268,0.80379,-0.565375,-5.46341,-0.281695,-0.133804,-0.131967
10097,-2.76436,0,-8.40176,0.879417,-0.550328,-5.46244,-0.282974,-0.134769,-0.139062
10098,-2.76586,0,-8.40085,0.951378,-0.53322,-5.45822,-0.283481,-0.136267,-0.144834
10099,-2.76737,0,-8.39993,1.0166,-0.51619,-5.453,-0.283586,-0.137891,-0.149553
10100,-2.76888,0,-8.39901,1.07436,-0.496469,-5.45189,-0.283678,-0.139278,-0.154284
10101,-2.77039,0,-8.3981,1.12256,-0.47622,-5.45057,-0.283732,-0.140898,-0.158173
10102,-2.77189,0,-8.39718,1.16736,-0.455816,-5.44653,-0.284277,-0.143083,-0.162851
10103,-2.7734,0,-8.39627,1.20696,-0.436121,-5.44767,-0.286042,-0.144435,-0.169195
10104,-2.7749,0,-8.39535,1.24264,-0.411524,-5.44416,-0.28811,-0.145606,-0.175696
10105,-2.77641,0,-8.39444,1.27802,-0.385973,-5.43194,-0.2902,-0.146421,-0.182091
10106,-2.77791,0,-8.39352,1.31489,-0.36039,-5.41564,-0.292554,-0.147494,-0.188416
10107,-2.77941,0,-8.39261,1.35096,-0.331901,-5.39633,-0.294581,-0.14857,-0.194517
10108,-2.78091,0,-8.39169,1.38456,-0.300105,-5.37987,-0.296183,-0.149647,-0.200135
10109,-2.78242,0,-8.39078,1.41522,-0.264443,-5.37189,-0.297793,-0.150624,-0.206222
10110,-2.78392,0,-8.38986,1.44144,-0.226573,-5.37018,-0.299701,-0.151195,-0.212772
10111,-2.78542,0,-8.38895,1.46492,-0.185587,-5.37202,-0.302238,-0.152264,-0.220051
10112,-2.78692,0,-8.38804,1.48723,-0.148448,-5.36756,-0.304548,-0.153859,-0.226212
