time,a_x,a_y,a_z,F_x,F_y,F_z,T_x,T_y,T_z
887342,-0.189124,-1.00156,0.0613025,-7.39482,0.759963,11.272,0.251508,-1.74497,-0.138068
888778,-0.188115,-1.00156,0.0559233,-6.90758,0.698041,11.3714,0.252391,-1.74537,-0.136403
889898,-0.174881,-1.10605,0.0633132,-6.90664,0.698041,11.3663,0.252391,-1.74533,-0.136403
890216,-0.173872,-1.10605,0.0579341,-6.69566,0.809664,11.4569,0.251506,-1.74602,-0.136541
891633,-0.172863,-1.10605,0.0525549,-7.00995,0.957092,11.475,0.24984,-1.75119,-0.13576
893070,-0.171854,-1.10605,0.0471758,-7.55047,1.09759,11.4784,0.247519,-1.76016,-0.134942
893830,-0.166571,-1.13028,0.0592794,-7.54953,1.09759,11.4734,0.247519,-1.76012,-0.134942
894512,-0.165561,-1.13028,0.0539002,-7.90522,1.23378,11.4901,0.244221,-1.76798,-0.133844
894858,-0.165561,-1.13028,0.0539002,-7.90522,1.23378,11.4901,0.244221,-1.76798,-0.133844
895945,-0.164517,-1.13028,0.0484963,-8.04114,1.28105,11.5458,0.241544,-1.77637,-0.133096
897434,-0.163473,-1.13028,0.0430924,-7.74567,1.11453,11.5574,0.241264,-1.77935,-0.13369
897785,-0.145763,-1.01105,0.0566712,-7.7447,1.11453,11.5523,0.241264,-1.7793,-0.13369
898801,-0.144718,-1.01105,0.0512673,-7.585,1.0627,11.5411,0.240448,-1.78312,-0.132645
900238,-0.143674,-1.01105,0.0458634,-7.64833,1.0791,11.4969,0.239429,-1.78749,-0.132482
901673,-0.14263,-1.01105,0.0404594,-8.09055,1.31974,11.4462,0.235036,-1.79527,-0.132133
901743,-0.156078,-1.04924,0.0535079,-8.08957,1.31974,11.4412,0.235036,-1.79523,-0.132133
903101,-0.155034,-1.04924,0.0481039,-8.77282,1.44299,11.4156,0.231996,-1.80707,-0.1314
904536,-0.15399,-1.04924,0.0427,-9.32724,1.47543,11.3948,0.229272,-1.81899,-0.13143
905099,-0.15399,-1.04924,0.0427,-9.32724,1.47543,11.3948,0.229272,-1.81899,-0.13143
905644,-0.161818,-1.08707,0.0452458,-9.32623,1.47543,11.3897,0.229272,-1.81894,-0.13143
905970,-0.160737,-1.08707,0.0397996,-9.56238,1.54237,11.4753,0.22589,-1.83095,-0.130877
907402,-0.159655,-1.08707,0.0343534,-9.09435,1.23532,11.5188,0.226045,-1.83492,-0.130132
908852,-0.158574,-1.08707,0.0289072,-8.66419,1.04097,11.5801,0.226784,-1.83909,-0.128177
909559,-0.201261,-1.18385,0.036387,-8.66318,1.04097,11.575,0.226784,-1.83904,-0.128177
910284,-0.20018,-1.18385,0.0309408,-8.3281,1.09562,11.5836,0.225682,-1.84072,-0.12761
911719,-0.199099,-1.18385,0.0254946,-8.60937,1.38885,11.5932,0.222082,-1.84855,-0.126009
913158,-0.198017,-1.18385,0.0200484,-8.96563,1.63817,11.6299,0.217489,-1.85724,-0.124493
913472,-0.174792,-1.06749,0.0600511,-8.96462,1.63817,11.6248,0.217489,-1.85719,-0.124493
914550,-0.173711,-1.06749,0.0546049,-9.18783,1.57911,11.6512,0.215389,-1.86623,-0.122649
915133,-0.173711,-1.06749,0.0546049,-9.18783,1.57911,11.6512,0.215389,-1.86623,-0.122649
915988,-0.172545,-1.06748,0.0489028,-9.04986,1.60371,11.793,0.212411,-1.87339,-0.121582
917402,-0.161711,-1.02975,0.0571965,-9.04877,1.60371,11.7877,0.212411,-1.87334,-0.121582
917447,-0.160545,-1.02975,0.0514943,-8.50038,1.43208,11.9174,0.210795,-1.87531,-0.120958
918870,-0.159379,-1.02975,0.0457922,-7.84701,1.06425,11.9568,0.214171,-1.87452,-0.118439
920249,-0.158213,-1.02975,0.0400901,-7.43094,1.35433,12.0095,0.210888,-1.87332,-0.116537
921343,-0.180321,-1.12037,0.0515575,-7.42986,1.35433,12.0042,0.210888,-1.87327,-0.116537
921680,-0.179155,-1.12036,0.0458554,-7.54027,1.83027,12.0239,0.204345,-1.87604,-0.116269
923146,-0.177989,-1.12036,0.0401533,-7.88401,1.82308,12.014,0.201534,-1.88236,-0.114759
924583,-0.176823,-1.12036,0.0344511,-8.06292,1.91987,12.103,0.19712,-1.88749,-0.11175
924995,-0.176823,-1.12036,0.0344511,-8.06292,1.91987,12.103,0.19712,-1.88749,-0.11175
925289,-0.16874,-0.951678,0.0520116,-8.06176,1.91987,12.0975,0.19712,-1.88744,-0.11175
926027,-0.167491,-0.951678,0.0460804,-7.98897,1.77152,12.2276,0.194894,-1.892,-0.111168
927411,-0.166243,-0.951678,0.0401492,-7.61052,1.40025,12.2944,0.196123,-1.89175,-0.109793
928876,-0.164994,-0.951678,0.034218,-7.50825,1.49096,12.3348,0.194283,-1.89403,-0.108171
929251,-0.162704,-0.897207,0.0612751,-7.50709,1.49096,12.3293,0.194283,-1.89398,-0.108171
930294,-0.161455,-0.897207,0.0553439,-7.54661,1.69195,12.2369,0.190797,-1.89529,-0.108066
931730,-0.160207,-0.897207,0.0494127,-8.13112,2.09899,12.1838,0.185597,-1.9032,-0.105136
933171,-0.13279,-0.900186,0.0709579,-8.12996,2.09899,12.1783,0.185597,-1.90315,-0.105136
933174,-0.131541,-0.900186,0.0650267,-8.73059,2.33573,12.1226,0.178393,-1.91178,-0.104079
934611,-0.130292,-0.900186,0.0590955,-9.35452,2.02801,12.1106,0.178056,-1.92321,-0.102691
934854,-0.130292,-0.900186,0.0590955,-9.35452,2.02801,12.1106,0.178056,-1.92321,-0.102691
936048,-0.129043,-0.900187,0.0533211,-9.68312,1.94077,12.113,0.176196,-1.93394,-0.102135
937117,-0.195653,-1.04534,0.0437143,-9.68196,1.94077,12.1077,0.176197,-1.93389,-0.102135
937485,-0.194404,-1.04534,0.0379399,-9.62202,1.90325,12.1089,0.17412,-1.94043,-0.101347
938877,-0.193154,-1.04535,0.0321656,-9.64717,1.8845,12.0414,0.172679,-1.94821,-0.0987754
940306,-0.191904,-1.04535,0.0263912,-9.72972,2.24277,11.9747,0.166716,-1.95451,-0.0974044
941008,-0.227609,-1.09205,0.0318446,-9.72856,2.24277,11.9693,0.166716,-1.95446,-0.0974044
941760,-0.22636,-1.09205,0.0260703,-10.2617,2.35947,11.973,0.162401,-1.9673,-0.0945429
943159,-0.22511,-1.09205,0.0202959,-10.57,2.3952,11.9806,0.157983,-1.97904,-0.0932402
944601,-0.223861,-1.09205,0.0145215,-10.6597,2.25636,12.069,0.155651,-1.98963,-0.0911214
944818,-0.223861,-1.09205,0.0145215,-10.6597,2.25636,12.069,0.155651,-1.98963,-0.0911214
944947,-0.227733,-1.06345,0.0465397,-10.6585,2.25636,12.0635,0.155651,-1.98958,-0.0911214
946043,-0.226412,-1.06345,0.0406075,-10.5067,2.01313,12.1257,0.155631,-1.99847,-0.091185
947480,-0.225091,-1.06345,0.0346753,-10.1987,2.27583,12.2157,0.150763,-2.0049,-0.0915827
948859,-0.218931,-1.11232,0.0576957,-10.1975,2.27583,12.2102,0.150763,-2.00485,-0.0915827
948913,-0.21761,-1.11232,0.0517635,-9.89834,2.3713,12.2364,0.146983,-2.01071,-0.0889758
950330,-0.216289,-1.11232,0.0458312,-9.59925,2.46269,12.232,0.143068,-2.01404,-0.0863603
951771,-0.214968,-1.11232,0.039899,-9.86752,2.80722,12.3377,0.13553,-2.02307,-0.0849536
952810,-0.213755,-1.12819,0.0519942,-9.86629,2.80722,12.3322,0.13553,-2.02301,-0.0849536
953233,-0.212434,-1.12819,0.046062,-10.2068,2.68506,12.4348,0.132265,-2.03319,-0.083411
954666,-0.211113,-1.12819,0.0401297,-10.4203,2.68169,12.6037,0.129184,-2.04369,-0.081352
955069,-0.211113,-1.12819,0.0401297,-10.4203,2.68169,12.6037,0.129184,-2.04369,-0.081352
956093,-0.209728,-1.12819,0.0340716,-10.2151,2.74278,12.7152,0.124268,-2.05134,-0.0802196
956737,-0.221557,-0.994853,0.0481637,-10.2138,2.74278,12.7096,0.124268,-2.05128,-0.0802196
957524,-0.220172,-0.994853,0.0421056,-9.67775,2.67017,12.8373,0.122153,-2.05423,-0.0782071
958941,-0.218786,-0.994853,0.0360474,-9.17522,2.90151,12.8977,0.115822,-2.05619,-0.0765655
960384,-0.2174,-0.994852,0.0299893,-8.83319,2.79956,12.9329,0.112652,-2.05733,-0.0753562
960665,-0.214128,-0.930768,0.0493027,-8.83189,2.79956,12.9273,0.112652,-2.05727,-0.0753562
961793,-0.212742,-0.930768,0.0432446,-8.98952,2.85173,12.9387,0.109316,-2.06133,-0.0727262
963225,-0.211356,-0.930768,0.0371865,-9.58831,3.11586,13.0095,0.102616,-2.07146,-0.0713156
964605,-0.180445,-0.910034,0.0502577,-9.58702,3.11586,13.0039,0.102616,-2.0714,-0.0713156
964692,-0.179059,-0.910034,0.0441995,-10.0502,3.01129,13.0318,0.0998627,-2.08069,-0.0702875
965130,-0.179059,-0.910034,0.0441995,-10.0502,3.01129,13.0318,0.0998627,-2.08069,-0.0702875
966110,-0.17764,-0.910034,0.0381682,-10.2252,3.03533,13.0239,0.0969681,-2.08992,-0.0689564
967567,-0.176222,-0.910034,0.032137,-10.0107,3.18603,13.0399,0.0913322,-2.09363,-0.0685843
968576,-0.179714,-0.918397,0.0470793,-10.0094,3.18603,13.0343,0.0913322,-2.09357,-0.0685843
968986,-0.178295,-0.918397,0.041048,-10.0593,2.94236,12.9493,0.0903284,-2.09925,-0.0672618
970421,-0.176877,-0.918397,0.0350167,-10.4675,2.89525,12.8096,0.0882733,-2.10714,-0.0676506
971857,-0.175458,-0.918397,0.0289855,-11.2601,3.23373,12.7607,0.0822557,-2.11966,-0.0665927
972510,-0.161621,-0.894139,0.048536,-11.2588,3.23373,12.755,0.0822557,-2.11961,-0.0665927
973295,-0.160202,-0.894139,0.0425047,-12.1285,3.27987,12.6645,0.0785251,-2.13492,-0.0647414
974691,-0.158783,-0.894139,0.0364734,-12.6959,3.3058,12.6296,0.0746735,-2.14954,-0.0642776
974863,-0.158783,-0.894139,0.0364734,-12.6959,3.3058,12.6296,0.0746735,-2.14954,-0.0642776
976120,-0.157332,-0.894139,0.0304617,-12.7844,3.24342,12.654,0.0719812,-2.16174,-0.0637254
976480,-0.183012,-0.886291,0.0495341,-12.7831,3.24342,12.6484,0.0719812,-2.16168,-0.0637254
977552,-0.18156,-0.88629,0.0435224,-12.3778,2.9535,12.5996,0.0721808,-2.168,-0.0636436
978987,-0.180108,-0.88629,0.0375107,-11.9148,2.97547,12.6231,0.0702962,-2.17222,-0.0617719
980409,-0.178656,-0.88629,0.031499,-11.7704,3.07186,12.5466,0.067631,-2.1768,-0.0612186
980414,-0.226245,-1.1613,0.04657,-11.7691,3.07186,12.541,0.067631,-2.17674,-0.0612186
981868,-0.224793,-1.1613,0.0405583,-12.1941,3.30921,12.5082,0.0635847,-2.18714,-0.060521
983286,-0.223341,-1.1613,0.0345466,-12.5889,3.65644,12.5216,0.0569082,-2.19776,-0.0585689
984347,-0.249032,-1.07773,0.0511376,-12.5875,3.65644,12.516,0.0569082,-2.1977,-0.0585689
984716,-0.247581,-1.07773,0.045126,-12.6752,3.58293,12.5641,0.0536151,-2.2074,-0.0572304
985194,-0.247581,-1.07773,0.045126,-12.6752,3.58293,12.5641,0.0536151,-2.2074,-0.0572304
986154,-0.246026,-1.07773,0.0388573,-12.2901,3.34876,12.6488,0.0530898,-2.21204,-0.0572463
987573,-0.24447,-1.07773,0.0325887,-11.7733,3.31248,12.7594,0.0509113,-2.21443,-0.056854
988357,-0.253963,-1.05062,0.0498159,-11.7718,3.31248,12.7536,0.0509113,-2.21436,-0.056854
989017,-0.252408,-1.05061,0.0435472,-11.2376,3.33355,12.8232,0.0491301,-2.21464,-0.0550863
990450,-0.250853,-1.05061,0.0372786,-11.0082,3.44368,12.8346,0.0455316,-2.21509,-0.0516028
991883,-0.249298,-1.05061,0.03101,-11.381,3.7982,12.8762,0.0396977,-2.22165,-0.0496712
992299,-0.212342,-1.01699,0.0581407,-11.3795,3.7982,12.8704,0.0396977,-2.22159,-0.0496712
993298,-0.210787,-1.01699,0.051872,-11.6719,3.86565,12.9201,0.0347994,-2.22818,-0.0495907
994747,-0.209232,-1.01699,0.0456034,-11.6715,3.61415,13.0223,0.0341681,-2.23337,-0.0469867
995170,-0.209232,-1.01699,0.0456034,-11.6715,3.61415,13.0223,0.0341681,-2.23337,-0.0469867
996175,-0.207613,-1.01699,0.039244,-11.3111,3.41064,13.1014,0.0332924,-2.23503,-0.0475208
996220,-0.191094,-1.04117,0.0343997,-11.3096,3.41063,13.0954,0.0332924,-2.23497,-0.0475208
997624,-0.189475,-1.04117,0.0280402,-10.8573,3.28646,13.1404,0.0330074,-2.23403,-0.0478443
999039,-0.187856,-1.04117,0.0216808,-10.6295,3.33458,13.0813,0.0316674,-2.23373,-0.0467784
1000169,-0.213404,-1.049,0.0231408,-10.628,3.33458,13.0754,0.0316675,-2.23366,-0.0467784
1000502,-0.211785,-1.049,0.0167814,-10.8353,3.62024,13.0095,0.0276168,-2.23551,-0.0467971
1001954,-0.210166,-1.049,0.0104219,-11.4736,3.7499,12.8883,0.0240911,-2.24233,-0.0447128
1003347,-0.208547,-1.049,0.00406252,-12.2768,3.78417,12.8589,0.0218595,-2.25185,-0.0431574
1004071,-0.195409,-0.903538,0.0397807,-12.2753,3.78417,12.853,0.0218595,-2.25178,-0.0431574
1004764,-0.19379,-0.903539,0.0334213,-12.9308,3.74809,12.8565,0.0187516,-2.26367,-0.0450273
1005124,-0.19379,-0.903539,0.0334213,-12.9308,3.74809,12.8565,0.0187516,-2.26367,-0.0450273
1006203,-0.19216,-0.903539,0.0271867,-12.911,3.28219,12.835,0.0216049,-2.27034,-0.0458204
1007630,-0.19053,-0.903539,0.0209521,-12.4573,3.2572,12.8487,0.0220778,-2.27249,-0.0443691
1008024,-0.186181,-1.13909,0.03939,-12.4557,3.2572,12.8429,0.0220778,-2.27242,-0.0443691
1009080,-0.184551,-1.13909,0.0331554,-11.902,3.42917,12.8133,0.0196252,-2.27112,-0.0445895
1010488,-0.182921,-1.13909,0.0269209,-11.8209,3.31161,12.7118,0.0205199,-2.27329,-0.0451671
1011922,-0.18129,-1.13909,0.0206863,-12.0789,3.58747,12.6318,0.0166697,-2.27695,-0.044257
1011926,-0.226067,-1.21486,0.0391658,-12.0774,3.58747,12.626,0.0166697,-2.27689,-0.044257
1013354,-0.224437,-1.21486,0.0329313,-12.6156,3.75211,12.6254,0.0143643,-2.28572,-0.0426504
1014839,-0.222807,-1.21487,0.0266967,-12.6917,3.66145,12.6929,0.0135698,-2.29087,-0.0417934
1015235,-0.222807,-1.21487,0.0266967,-12.6917,3.66145,12.6929,0.0135698,-2.29087,-0.0417934
1015871,-0.242414,-1.05035,0.0524142,-12.6901,3.66145,12.6869,0.0135697,-2.2908,-0.0417934
1016252,-0.2407,-1.05034,0.0460228,-12.3623,3.48525,12.7729,0.0135722,-2.29367,-0.0430827
1017689,-0.238986,-1.05034,0.0396314,-11.6146,3.29486,12.7932,0.0164362,-2.29006,-0.042458
1019113,-0.237272,-1.05034,0.0332399,-11.124,3.79338,12.8585,0.0112748,-2.28753,-0.0413623
1019824,-0.249813,-0.989096,0.0626043,-11.1224,3.79338,12.8525,0.0112748,-2.28746,-0.0413623
1020563,-0.248099,-0.989096,0.0562129,-10.8662,3.84219,12.8,0.00864455,-2.28524,-0.0405445
1021988,-0.246385,-0.989095,0.0498215,-11.0012,3.85336,12.7801,0.00775032,-2.28544,-0.0390378
1023418,-0.244671,-0.989095,0.0434301,-11.3395,4.2131,12.9007,0.00173112,-2.28996,-0.0385187
1023771,-0.228345,-0.969357,0.0691406,-11.3379,4.2131,12.8948,0.0017311,-2.28989,-0.0385187
1024858,-0.226631,-0.969357,0.0627491,-11.2448,3.7729,12.9696,0.00287251,-2.28992,-0.0373654
1025367,-0.226631,-0.969357,0.0627491,-11.2448,3.7729,12.9696,0.00287251,-2.28992,-0.0373654
1026293,-0.224821,-0.969357,0.056173,-11.0196,3.31034,12.98,0.0076244,-2.29031,-0.0369919
1027709,-0.223011,-0.969357,0.0495969,-10.5386,3.59912,12.9927,0.00443987,-2.28474,-0.0363131
1027724,-0.237232,-0.961335,0.0515066,-10.5369,3.59911,12.9865,0.00443987,-2.28466,-0.0363131
1029140,-0.235422,-0.961336,0.0449305,-10.6917,3.64078,12.9067,0.00392285,-2.28526,-0.03629
1030564,-0.233612,-0.961336,0.0383544,-11.0796,3.71216,12.7077,0.00310899,-2.28681,-0.0378444
1031651,-0.242619,-0.946032,0.0491877,-11.078,3.71216,12.7016,0.003109,-2.28673,-0.0378444
1032023,-0.240809,-0.946032,0.0426116,-11.9007,3.91044,12.6147,-0.000448166,-2.29377,-0.0362791
1033439,-0.239,-0.946032,0.0360355,-12.7126,3.76289,12.5244,0.000144008,-2.30326,-0.0366435
1034870,-0.23719,-0.946032,0.0294594,-13.3146,3.70289,12.5228,-0.00148473,-2.31288,-0.0376864
1034900,-0.23719,-0.946032,0.0294594,-13.3146,3.70289,12.5228,-0.00148473,-2.31288,-0.0376864
1035569,-0.239304,-0.856552,0.0435618,-13.3129,3.70289,12.5168,-0.00148473,-2.31281,-0.0376864
1036314,-0.237492,-0.856552,0.0371435,-13.51,3.48566,12.4874,0.000239612,-2.32151,-0.0376016
1037751,-0.23568,-0.856553,0.0307253,-13.194,3.46912,12.441,0.00122286,-2.3236,-0.0356407
1039147,-0.233868,-0.856553,0.024307,-13.0192,3.94359,12.473,-0.00402086,-2.32793,-0.0336902
1039510,-0.254224,-1.10758,0.0493796,-13.0175,3.94359,12.467,-0.00402086,-2.32786,-0.0336902
1040606,-0.252412,-1.10758,0.0429614,-12.8675,3.75805,12.3886,-0.003746,-2.32859,-0.0329179
1042045,-0.2506,-1.10758,0.0365431,-13.3708,3.7543,12.3806,-0.00374767,-2.33866,-0.0323918
1043463,-0.262781,-1.18159,0.0508599,-13.3692,3.7543,12.3746,-0.00374766,-2.33858,-0.0323918
1043481,-0.260969,-1.18159,0.0444417,-13.545,4.17513,12.461,-0.010229,-2.3453,-0.032209
1044909,-0.259157,-1.18159,0.0380234,-13.5683,3.87731,12.5249,-0.00925433,-2.35242,-0.0291187
1044989,-0.259157,-1.18159,0.0380234,-13.5683,3.87731,12.5249,-0.00925433,-2.35242,-0.0291187
1046338,-0.257225,-1.18159,0.0313441,-13.1851,3.79736,12.5836,-0.00985525,-2.35596,-0.0307582
1047397,-0.279594,-1.07849,0.0473446,-13.1833,3.79736,12.5774,-0.00985526,-2.35588,-0.0307582
1047745,-0.277662,-1.07849,0.0406652,-12.5352,4.05442,12.6518,-0.0140113,-2.35478,-0.0299105
1049177,-0.275729,-1.07849,0.0339859,-12.1425,4.08352,12.6678,-0.0156459,-2.35486,-0.0276492
1050630,-0.273796,-1.07849,0.0273066,-11.8435,4.3382,12.662,-0.0204629,-2.3535,-0.0267163
1051341,-0.246448,-0.999535,0.0573777,-11.8417,4.3382,12.6558,-0.0204629,-2.35342,-0.0267163
1052062,-0.244516,-0.999535,0.0506984,-12.1898,4.5239,12.6867,-0.024427,-2.35837,-0.0242413
1053500,-0.242583,-0.999534,0.044019,-12.5742,4.62018,12.7694,-0.0287145,-2.36451,-0.0240007
1054937,-0.24065,-0.999534,0.0373397,-12.6513,4.68581,12.8894,-0.0339874,-2.36926,-0.0228204
1055307,-0.229522,-0.974022,0.0343813,-12.6495,4.68581,12.8831,-0.0339874,-2.36918,-0.0228204
1055308,-0.229522,-0.974022,0.0343813,-12.6495,4.68581,12.8831,-0.0339874,-2.36918,-0.0228204
1056393,-0.227531,-0.974022,0.027671,-12.4124,4.11724,12.9036,-0.0315785,-2.37206,-0.0224977
1057801,-0.225539,-0.974022,0.0209608,-11.9153,4.15171,12.9497,-0.0334009,-2.37032,-0.0218696
1059194,-0.223548,-0.974022,0.0142505,-11.6429,4.30293,12.9373,-0.0376367,-2.36972,-0.0227508
1059212,-0.250973,-0.97772,0.019533,-11.641,4.30293,12.931,-0.0376367,-2.36964,-0.0227508
1060685,-0.248981,-0.97772,0.0128228,-11.704,4.1066,12.7937,-0.0362159,-2.36931,-0.0229436
1062113,-0.24699,-0.97772,0.0061125,-12.5022,4.48939,12.7213,-0.0412298,-2.37719,-0.0207253
1063156,-0.237288,-0.830952,0.0272847,-12.5004,4.48939,12.715,-0.0412298,-2.37711,-0.0207253
1063548,-0.235296,-0.830952,0.0205745,-13.3587,4.64882,12.6772,-0.0452667,-2.38751,-0.0213402
1064947,-0.233304,-0.830952,0.0138642,-13.9642,4.4375,12.6522,-0.0455816,-2.39873,-0.02235
1065138,-0.233304,-0.830952,0.0138642,-13.9642,4.4375,12.6522,-0.0455816,-2.39873,-0.02235
1066405,-0.231318,-0.830952,0.0073314,-13.9241,4.19621,12.6709,-0.0456554,-2.40526,-0.021822
1067103,-0.229291,-0.783555,0.0208377,-13.9223,4.19621,12.6648,-0.0456554,-2.40518,-0.021822
1067820,-0.227304,-0.783555,0.0143049,-13.5425,4.09983,12.6532,-0.0447754,-2.40752,-0.0207457
1069260,-0.225318,-0.783555,0.00777211,-13.2232,4.17545,12.5942,-0.0466038,-2.40943,-0.0211098
1070690,-0.223332,-0.783555,0.00123932,-13.1094,4.3339,12.5083,-0.0483878,-2.41071,-0.0206943
1071054,-0.263982,-1.048,0.0169425,-13.1076,4.3339,12.5022,-0.0483878,-2.41063,-0.0206943
1072104,-0.261996,-1.048,0.0104097,-13.518,4.51295,12.4266,-0.0518644,-2.41735,-0.0186787
1073534,-0.26001,-1.048,0.00387692,-13.9187,4.66271,12.4509,-0.0552614,-2.42554,-0.0191225
1074981,-0.258023,-1.048,-0.00265586,-13.9551,4.55225,12.5054,-0.0566339,-2.43138,-0.0181832
1074983,-0.258023,-1.048,-0.00265586,-13.9551,4.55225,12.5054,-0.0566339,-2.43138,-0.0181832
1074989,-0.288995,-0.960629,0.0233722,-13.9531,4.55225,12.4991,-0.0566339,-2.4313,-0.0181832
1076383,-0.286881,-0.960629,0.0165814,-13.6202,4.04399,12.5015,-0.0529178,-2.43388,-0.0177129
1077833,-0.284767,-0.960628,0.00979069,-13.1556,4.25296,12.5711,-0.0539342,-2.43263,-0.0180633
1078930,-0.302648,-0.932401,0.051939,-13.1536,4.25296,12.5648,-0.0539342,-2.43255,-0.0180633
1079252,-0.300534,-0.932401,0.0451482,-12.9953,4.49686,12.5797,-0.0575885,-2.4343,-0.0185924
1080694,-0.298419,-0.9324,0.0383575,-12.8998,4.49279,12.4864,-0.0569039,-2.43319,-0.0181058
1082108,-0.296305,-0.9324,0.0315667,-13.3598,5.05048,12.5206,-0.0648597,-2.43963,-0.016811
1082873,-0.265732,-0.950404,0.0659078,-13.3578,5.05048,12.5143,-0.0648597,-2.43954,-0.016811
1083590,-0.263618,-0.950404,0.059117,-13.5222,4.93703,12.5684,-0.0678988,-2.44298,-0.0174102
1085017,-0.261504,-0.950404,0.0523263,-13.6259,4.37768,12.5963,-0.0642363,-2.44787,-0.016722
1085272,-0.261504,-0.950404,0.0523263,-13.6259,4.37768,12.5963,-0.0642363,-2.44787,-0.016722
1086453,-0.259323,-0.950404,0.0454922,-13.3339,4.30598,12.688,-0.0639107,-2.44848,-0.0163712
1086816,-0.298725,-1.01508,0.0243476,-13.3319,4.30598,12.6817,-0.0639107,-2.44839,-0.0163712
1087893,-0.296544,-1.01508,0.0175135,-13.0225,4.33095,12.683,-0.0636876,-2.44722,-0.0163779
1089308,-0.294364,-1.01508,0.0106794,-12.8946,4.27273,12.5694,-0.0630561,-2.44644,-0.016157
1090735,-0.292184,-1.01508,0.00384535,-13.1755,4.52235,12.4193,-0.0657448,-2.44777,-0.017591
1090739,-0.315458,-1.03593,-0.0135562,-13.1734,4.52235,12.4129,-0.0657448,-2.44768,-0.017591
1092178,-0.313278,-1.03593,-0.0203903,-14.0036,4.55201,12.3224,-0.0666898,-2.45616,-0.0178713
1093624,-0.311098,-1.03593,-0.0272244,-14.7148,4.37923,12.2906,-0.0664766,-2.46524,-0.0187033
1094681,-0.296806,-0.931088,0.0113444,-14.7128,4.37923,12.2842,-0.0664766,-2.46515,-0.0187033
1095039,-0.294626,-0.931088,0.00451033,-15.14,4.16435,12.3399,-0.0646857,-2.47436,-0.0204379
1095158,-0.294626,-0.931088,0.00451033,-15.14,4.16435,12.3399,-0.0646857,-2.47436,-0.0204379
1096449,-0.292398,-0.931088,-0.00230622,-14.9656,3.92942,12.327,-0.0615836,-2.47855,-0.020577
1097914,-0.29017,-0.931088,-0.00912277,-14.5227,4.09401,12.3441,-0.0613418,-2.47915,-0.0203285
1098690,-0.295337,-1.16297,0.0312164,-14.5207,4.09401,12.3378,-0.0613418,-2.47906,-0.0203285
1099329,-0.293109,-1.16297,0.0243999,-14.1025,4.2133,12.267,-0.0626277,-2.47857,-0.020059
1100746,-0.290881,-1.16297,0.0175833,-13.9981,4.2502,12.2073,-0.0619866,-2.47856,-0.0201586
1102169,-0.288654,-1.16297,0.0107668,-14.3042,4.60448,12.2464,-0.0655839,-2.48372,-0.0190618
1102633,-0.294542,-1.23699,0.0372769,-14.3021,4.60448,12.24,-0.0655839,-2.48363,-0.0190618
1103607,-0.292314,-1.23699,0.0304603,-14.459,4.44503,12.2797,-0.0656043,-2.48776,-0.0192256
1104973,-0.292314,-1.23699,0.0304603,-14.459,4.44503,12.2797,-0.0656043,-2.48776,-0.0192256
1105058,-0.289951,-1.23699,0.0233972,-14.4298,4.11979,12.3569,-0.061592,-2.49191,-0.0181365
1106462,-0.287588,-1.23699,0.016334,-14.0366,4.30092,12.4511,-0.0635515,-2.49157,-0.0173909
1106608,-0.307844,-1.0694,0.0407163,-14.0344,4.30092,12.4445,-0.0635515,-2.49147,-0.0173909
1107903,-0.305481,-1.0694,0.0336531,-13.5492,4.2638,12.4857,-0.0627763,-2.49038,-0.0175786
1109341,-0.303118,-1.0694,0.0265899,-12.9071,4.32111,12.3924,-0.0632969,-2.48454,-0.0168227
1110541,-0.333889,-1.01845,0.0515211,-12.9049,4.32111,12.3858,-0.0632969,-2.48444,-0.0168227
1110779,-0.331526,-1.01845,0.044458,-12.7275,4.76673,12.4223,-0.0676034,-2.48249,-0.0164219
1112193,-0.329163,-1.01845,0.0373948,-12.793,4.74916,12.4359,-0.0689806,-2.481,-0.0158017
1113630,-0.3268,-1.01845,0.0303316,-13.2078,4.50047,12.5173,-0.0684934,-2.48503,-0.0146996
1114443,-0.284854,-1.00202,0.0549745,-13.2056,4.50047,12.5108,-0.0684934,-2.48494,-0.0146996
1115069,-0.282491,-1.00202,0.0479113,-13.2775,4.34902,12.5985,-0.0676942,-2.48625,-0.0151823
1115266,-0.282491,-1.00202,0.0479113,-13.2775,4.34902,12.5985,-0.0676942,-2.48625,-0.0151823
1116523,-0.280094,-1.00202,0.0409131,-13.174,4.12538,12.5768,-0.0654586,-2.48683,-0.0157147
1117917,-0.277697,-1.00202,0.033915,-12.9511,4.11169,12.5296,-0.0639335,-2.48453,-0.0155613
