time,a_x,a_y,a_z,F_x,F_y,F_z,T_x,T_y,T_z,z_1,z_2,z_3,z_4,z_5,z_6
3224286,-0.411182,0.0872586,0.899895,13.5282,-1.37691,2.03407,0.450618,-0.524128,-0.152323,9.76876,-0.579114,10.2617,0.415515,-0.689541,-0.152323
3225070,-0.466882,0.170183,0.888041,13.5351,-1.37691,2.03706,0.450618,-0.52382,-0.152323,9.26649,0.179057,10.1563,0.382156,-0.711641,-0.152323
3225726,-0.459384,0.170183,0.89125,13.4066,-0.994292,2.06567,0.445197,-0.52289,-0.151435,9.20644,0.561675,10.2143,0.376735,-0.707695,-0.151435
3227144,-0.451886,0.170183,0.894459,13.1062,-1.136,2.06469,0.446915,-0.524518,-0.151513,8.97466,0.419961,10.2427,0.378452,-0.706306,-0.151513
3228589,-0.444389,0.170182,0.897668,12.7717,-1.04984,2.09292,0.445924,-0.527359,-0.149327,8.70872,0.506122,10.3002,0.377462,-0.706132,-0.149327
3229018,-0.479983,0.188162,0.895894,12.7787,-1.04984,2.09591,0.445924,-0.527052,-0.149327,8.39026,0.670506,10.287,0.370229,-0.720144,-0.149327
3229782,-0.479983,0.188162,0.895894,12.7787,-1.04984,2.09591,0.445924,-0.527052,-0.149327,8.39026,0.670506,10.287,0.370229,-0.720144,-0.149327
3230061,-0.472578,0.188161,0.899133,12.4512,-0.675116,2.13029,0.439843,-0.530524,-0.14951,8.13045,1.04523,10.351,0.364147,-0.720637,-0.14951
3231446,-0.465172,0.188161,0.902372,12.2751,-0.561575,2.12357,0.437098,-0.533504,-0.150087,8.02212,1.15877,10.3739,0.361403,-0.720638,-0.150087
3232889,-0.457766,0.188161,0.905611,12.262,-0.262619,2.10045,0.431359,-0.533718,-0.151072,8.07664,1.45772,10.3804,0.355664,-0.717872,-0.151072
3232943,-0.40759,0.121097,0.881392,12.2689,-0.262619,2.10347,0.431359,-0.533414,-0.151072,8.5423,0.844557,10.162,0.382643,-0.697383,-0.151072
3234308,-0.400184,0.121096,0.884631,12.1951,0.149308,2.12307,0.422489,-0.535282,-0.15149,8.53626,1.25648,10.2112,0.373774,-0.696271,-0.15149
3235752,-0.392778,0.121096,0.88787,12.1318,-0.0577424,2.15668,0.421573,-0.536685,-0.150254,8.54064,1.04943,10.2744,0.372857,-0.694695,-0.150254
3236879,-0.37611,-0.0237261,0.871867,12.1387,-0.0577426,2.15969,0.421573,-0.536381,-0.150254,8.69994,-0.274668,10.1311,0.431118,-0.687686,-0.150254
3237163,-0.368704,-0.0237263,0.875106,12.1306,-0.308267,2.15761,0.421746,-0.537863,-0.149724,8.75956,-0.525194,10.1586,0.431291,-0.686188,-0.149724
3238601,-0.361298,-0.0237265,0.878345,12.2978,-0.40064,2.15969,0.421312,-0.537572,-0.150914,8.9945,-0.61757,10.1903,0.430857,-0.682918,-0.150914
3240052,-0.353893,-0.0237267,0.881584,12.6594,-0.38398,2.14767,0.419479,-0.532868,-0.149869,9.42379,-0.600911,10.2079,0.429024,-0.675235,-0.149869
3240102,-0.353893,-0.0237267,0.881584,12.6594,-0.38398,2.14767,0.419479,-0.532868,-0.149869,9.42379,-0.600911,10.2079,0.429024,-0.675235,-0.149869
3240818,-0.36079,-0.0550706,0.899583,12.6664,-0.38398,2.1508,0.419479,-0.532559,-0.149869,9.36774,-0.887487,10.3756,0.441633,-0.677701,-0.149869
3241482,-0.353264,-0.0550707,0.902946,12.7768,-0.351735,2.16702,0.416916,-0.530667,-0.151028,9.54698,-0.855242,10.4226,0.43907,-0.672781,-0.151028
3242921,-0.345738,-0.0550709,0.906309,12.6685,-0.595599,2.12889,0.419223,-0.532446,-0.152859,9.50747,-1.09911,10.4152,0.441378,-0.671532,-0.152859
3244329,-0.338211,-0.055071,0.909672,12.6891,-0.82567,2.15646,0.421642,-0.531707,-0.151,9.59684,-1.32918,10.4735,0.443797,-0.667765,-0.151
3244756,-0.413939,0.0100904,0.893016,12.6961,-0.82567,2.15959,0.421642,-0.531398,-0.151,8.91148,-0.733414,10.3244,0.417583,-0.697921,-0.151
3245763,-0.406412,0.0100903,0.896379,12.8182,-1.00671,2.16979,0.423975,-0.530338,-0.150655,9.10242,-0.914455,10.3653,0.419916,-0.693833,-0.150655
3247199,-0.398886,0.0100902,0.899741,13.0975,-1.16618,2.10506,0.427278,-0.526109,-0.149729,9.45048,-1.07392,10.3313,0.423219,-0.686576,-0.149729
3248637,-0.39136,0.0100901,0.903104,13.2597,-0.936201,2.08525,0.426753,-0.523228,-0.15125,9.68158,-0.843949,10.3423,0.422694,-0.680667,-0.15125
3248705,-0.451016,0.0940609,0.889482,13.2668,-0.936201,2.08838,0.426753,-0.522919,-0.15125,9.14316,-0.0762103,10.2208,0.388913,-0.704358,-0.15125
3249748,-0.451016,0.0940609,0.889482,13.2668,-0.936201,2.08838,0.426753,-0.522919,-0.15125,9.14316,-0.0762103,10.2208,0.388913,-0.704358,-0.15125
3250058,-0.443566,0.0940612,0.892882,13.2343,-0.590338,2.09769,0.422269,-0.521463,-0.153066,9.17878,0.269656,10.2612,0.384429,-0.699904,-0.153066
3251514,-0.436116,0.0940616,0.896282,13.0641,-0.60602,2.1004,0.421844,-0.522348,-0.152415,9.07673,0.253978,10.295,0.384004,-0.697793,-0.152415
3252662,-0.430623,0.112201,0.881868,13.071,-0.606019,2.10357,0.421844,-0.522043,-0.152415,9.13389,0.419823,10.1664,0.376707,-0.695277,-0.152415
3252947,-0.423173,0.112201,0.885268,12.898,-0.722035,2.12266,0.423246,-0.522857,-0.15087,9.02898,0.303811,10.2166,0.378109,-0.693094,-0.15087
3254372,-0.415723,0.112201,0.888668,12.674,-0.52265,2.17068,0.420793,-0.525117,-0.14783,8.87311,0.503199,10.2957,0.375656,-0.692357,-0.14783
3255789,-0.408273,0.112202,0.892068,12.4488,-0.341555,2.18626,0.418058,-0.527973,-0.149215,8.71599,0.684298,10.3424,0.37292,-0.692216,-0.149215
3256608,-0.417029,0.0431861,0.890046,12.4557,-0.341555,2.18943,0.418058,-0.527667,-0.149215,8.64288,0.0532926,10.3271,0.400684,-0.695433,-0.149215
3257247,-0.409579,0.0431865,0.893446,12.3204,-0.206286,2.1585,0.415288,-0.529769,-0.149627,8.5757,0.188565,10.3272,0.397915,-0.694538,-0.149627
3258658,-0.402129,0.0431869,0.896846,12.2758,0.0763108,2.15039,0.40905,-0.531039,-0.151512,8.59915,0.471165,10.3502,0.391676,-0.692811,-0.151512
3259968,-0.402129,0.0431869,0.896846,12.2758,0.0763108,2.15039,0.40905,-0.531039,-0.151512,8.59915,0.471165,10.3502,0.391676,-0.692811,-0.151512
3260129,-0.394678,0.0431812,0.900317,12.2317,0.064507,2.16722,0.406581,-0.532278,-0.149231,8.62321,0.459309,10.3988,0.389209,-0.691052,-0.149231
3260534,-0.40307,-0.0204761,0.894517,12.2387,0.0645017,2.17046,0.406581,-0.531972,-0.149231,8.55343,-0.12271,10.349,0.414818,-0.694123,-0.149231
3261597,-0.39562,-0.0204818,0.897988,12.2072,-0.340514,2.13162,0.409353,-0.534064,-0.150464,8.59008,-0.527777,10.3419,0.417593,-0.693217,-0.150464
3263009,-0.38817,-0.0204875,0.90146,12.3804,-0.428229,2.12926,0.409243,-0.533465,-0.161393,8.83138,-0.615544,10.3712,0.417485,-0.689621,-0.161393
3264429,-0.38072,-0.0204932,0.904931,12.7434,-0.269463,2.28025,0.402036,-0.527768,-0.173879,9.2625,-0.456831,10.554,0.410281,-0.680927,-0.173879
3264511,-0.359611,-0.0343043,0.900478,12.7503,-0.269469,2.28348,0.402037,-0.527463,-0.173879,9.46244,-0.58311,10.5165,0.415837,-0.67213,-0.173879
3265870,-0.352161,-0.03431,0.903949,12.2373,-2.133,2.89884,0.423774,-0.529191,-0.123012,9.01755,-2.44669,11.1636,0.437576,-0.670861,-0.123012
3267251,-0.344711,-0.0343157,0.90742,10.4462,-5.04354,3.32932,0.473248,-0.555038,-0.130487,7.29452,-5.35729,11.6258,0.487053,-0.693711,-0.130487
3268408,-0.599957,-0.0269523,0.907274,10.4531,-5.04355,3.33256,0.473248,-0.554732,-0.130487,4.96777,-5.28997,11.6277,0.484091,-0.796088,-0.130487
3268682,-0.592507,-0.026958,0.910745,9.47457,-4.48013,3.77386,0.481821,-0.576103,-0.138397,4.05733,-4.7266,12.1007,0.492666,-0.814461,-0.138397
3270155,-0.585057,-0.0269637,0.914216,10.168,-1.84888,3.79735,0.461442,-0.574647,-0.145499,4.81889,-2.09541,12.156,0.472289,-0.810009,-0.145499
3270321,-0.585057,-0.0269637,0.914216,10.168,-1.84888,3.79735,0.461442,-0.574647,-0.145499,4.81889,-2.09541,12.156,0.472289,-0.810009,-0.145499
3271585,-0.577038,-0.0269615,0.918035,11.7292,0.990278,3.10376,0.427794,-0.567109,-0.156832,6.45341,0.743771,11.4973,0.43864,-0.799245,-0.156832
3272396,-0.694835,0.132828,0.913122,11.7367,0.99028,3.10732,0.427793,-0.56678,-0.156832,5.38388,2.20472,11.4559,0.374358,-0.846304,-0.156832
3272975,-0.686816,0.13283,0.916941,14.89,3.09399,2.09329,0.390142,-0.52858,-0.154942,8.61047,4.30845,10.4768,0.336706,-0.804878,-0.154942
3274433,-0.678797,0.132832,0.92076,17.8558,3.43361,1.28096,0.372253,-0.487912,-0.140566,11.6496,4.64809,9.69939,0.318816,-0.760985,-0.140566
3275839,-0.670779,0.132835,0.924579,19.9693,2.77867,0.994845,0.36394,-0.448149,-0.149135,13.8365,3.99317,9.44819,0.310502,-0.717996,-0.149135
3276323,-0.27593,0.167053,0.729122,19.9768,2.77868,0.998404,0.363939,-0.44782,-0.149135,17.454,4.30603,7.66471,0.296736,-0.558824,-0.149135
3277311,-0.267911,0.167055,0.732941,20.8158,0.547277,0.881526,0.381692,-0.424228,-0.150045,18.3663,2.07465,7.58275,0.314488,-0.532006,-0.150045
3278717,-0.259893,0.167058,0.73676,21.3691,-1.48883,0.705942,0.4077,-0.397128,-0.151099,18.9929,0.0385642,7.44208,0.340495,-0.50168,-0.151099
3280121,-0.259893,0.167058,0.73676,21.3691,-1.48883,0.705942,0.4077,-0.397128,-0.151099,18.9929,0.0385642,7.44208,0.340495,-0.50168,-0.151099
3280146,-0.253464,0.167059,0.739881,20.9136,-1.60662,0.760901,0.409466,-0.383058,-0.15406,18.5962,-0.0792101,7.52558,0.342261,-0.485023,-0.15406
3280231,-1.21862,-0.212856,1.04225,20.9196,-1.60662,0.763811,0.409466,-0.382794,-0.15406,9.7779,-3.55274,10.293,0.495096,-0.87303,-0.15406
3281604,-1.21219,-0.212854,1.04537,19.3237,-2.48276,0.909689,0.423162,-0.382032,-0.152378,8.24072,-4.42887,10.4674,0.508791,-0.869682,-0.152378
3283021,-1.20576,-0.212852,1.04849,16.1707,-4.3201,1.11178,0.455703,-0.406457,-0.153916,5.1465,-6.26619,10.6981,0.541331,-0.89152,-0.153916
3284153,-1.5939,0.188034,1.20804,16.1767,-4.3201,1.11469,0.455703,-0.406193,-0.153916,1.60379,-2.60092,12.1597,0.380059,-1.0474,-0.153916
3284442,-1.58747,0.188036,1.21116,12.4104,-4.81823,1.72757,0.474693,-0.447264,-0.159319,-2.10368,-3.09903,12.8011,0.399048,-1.08588,-0.159319
3285869,-1.58104,0.188037,1.21428,8.90777,-4.57433,2.5176,0.483693,-0.494484,-0.154108,-5.54754,-2.85512,13.6197,0.408048,-1.13052,-0.154108
3287300,-1.57461,0.188039,1.21741,6.51952,-4.54673,2.94553,0.496952,-0.535814,-0.148304,-7.87701,-2.82751,14.0762,0.421306,-1.16926,-0.148304
3288090,-1.09366,0.275047,1.10856,6.52551,-4.54673,2.94844,0.496952,-0.53555,-0.148304,-3.47373,-2.03199,13.0839,0.386303,-0.975517,-0.148304
3288763,-1.08723,0.275049,1.11168,5.53904,-3.39801,3.11986,0.494689,-0.56577,-0.147911,-4.40142,-0.883256,13.2839,0.38404,-1.00315,-0.147911
3290061,-1.08723,0.275049,1.11168,5.53904,-3.39801,3.11986,0.494689,-0.56577,-0.147911,-4.40142,-0.883256,13.2839,0.38404,-1.00315,-0.147911
3290184,-1.08013,0.275048,1.11519,5.71643,-0.892199,3.18505,0.467669,-0.580166,-0.141823,-4.15915,1.62254,13.3812,0.35702,-1.01469,-0.141823
3291634,-1.07304,0.275047,1.11871,6.21202,0.791598,3.03653,0.440537,-0.59331,-0.151234,-3.59868,3.30633,13.2648,0.329889,-1.02498,-0.151234
3292034,0.228269,0.406028,0.785417,6.21863,0.791597,3.03981,0.440537,-0.593019,-0.151234,8.30568,4.50388,10.2208,0.277197,-0.501189,-0.151234
3293088,0.235365,0.406027,0.788929,7.44079,0.797687,2.80287,0.433342,-0.595042,-0.153469,9.59271,4.50996,10.016,0.270002,-0.500357,-0.153469
3294506,0.242461,0.406026,0.79244,9.15852,0.763854,2.62616,0.425935,-0.587026,-0.148794,11.3753,4.47611,9.87138,0.262596,-0.489486,-0.148794
3295944,0.743627,-0.0411645,0.610874,9.16513,0.763853,2.62943,0.425935,-0.586735,-0.148794,15.9641,0.38749,8.2146,0.442495,-0.287582,-0.148794
3295958,0.750723,-0.0411655,0.614385,11.3341,0.809257,2.57565,0.416095,-0.56917,-0.146645,18.1979,0.432884,8.19293,0.432655,-0.267163,-0.146645
3297393,0.757819,-0.0411665,0.617897,13.427,-0.245621,2.4171,0.4254,-0.544809,-0.146616,20.3557,-0.622003,8.06648,0.44196,-0.239947,-0.146616
3298797,0.764915,-0.0411676,0.621408,14.7455,-0.204166,2.26683,0.423953,-0.526428,-0.151968,21.739,-0.580558,7.94831,0.440514,-0.218711,-0.151968
3299758,0.764915,-0.0411676,0.621408,14.7455,-0.204166,2.26683,0.423953,-0.526428,-0.151968,21.739,-0.580558,7.94831,0.440514,-0.218711,-0.151968
3299902,0.127159,-0.138513,0.776843,14.7524,-0.204165,2.27035,0.423953,-0.526121,-0.151968,15.915,-1.47058,9.37296,0.479675,-0.474966,-0.151968
3300224,0.13465,-0.138512,0.780623,15.3965,0.803109,2.3194,0.405192,-0.511347,-0.15312,16.6276,-0.463291,9.45657,0.460914,-0.457179,-0.15312
3301634,0.142142,-0.13851,0.784404,15.2194,0.367,2.2431,0.405746,-0.507448,-0.152756,16.519,-0.899389,9.41484,0.461467,-0.450266,-0.152756
3303045,0.149633,-0.138509,0.788185,14.9131,-0.52734,2.13643,0.413664,-0.50519,-0.149934,16.2812,-1.79372,9.34275,0.469385,-0.444994,-0.149934
3303819,-0.619155,-0.0906543,0.863578,14.9201,-0.527339,2.13996,0.413664,-0.504883,-0.149934,9.25922,-1.35618,10.0356,0.450133,-0.753962,-0.149934
3304534,-0.611664,-0.0906531,0.867359,14.6453,-1.01749,2.10236,0.418806,-0.502706,-0.142404,9.05287,-1.84632,10.0326,0.455275,-0.748771,-0.142404
3305924,-0.604172,-0.0906518,0.871139,14.2916,-1.38278,2.07291,0.423044,-0.503559,-0.145992,8.76775,-2.21161,10.0377,0.459512,-0.74661,-0.145992
3307339,-0.596681,-0.0906506,0.87492,14.0885,-2.12986,2.0472,0.434469,-0.501861,-0.149498,8.63312,-2.95868,10.0465,0.470937,-0.741899,-0.149498
3307753,-0.912972,-0.111251,0.910145,14.0955,-2.12986,2.05072,0.434469,-0.501554,-0.149498,5.74828,-3.14702,10.3721,0.479224,-0.868832,-0.149498
3308775,-0.90548,-0.11125,0.913926,13.8455,-2.83868,2.04834,0.448499,-0.503382,-0.152673,5.56672,-3.85583,10.4043,0.493253,-0.867647,-0.152673
3310221,-0.897989,-0.111248,0.917706,13.8884,-3.11406,2.20712,0.456974,-0.499878,-0.156512,5.67817,-4.1312,10.5976,0.501727,-0.861128,-0.156512
3310248,-0.897989,-0.111248,0.917706,13.8884,-3.11406,2.20712,0.456974,-0.499878,-0.156512,5.67817,-4.1312,10.5976,0.501727,-0.861128,-0.156512
3311664,-0.890791,-0.111248,0.921412,13.7853,-3.85091,2.31778,0.474289,-0.499718,-0.152754,5.64087,-4.86804,10.7422,0.519043,-0.858073,-0.152754
3311696,-0.615433,0.12924,0.918517,13.792,-3.85091,2.32123,0.474289,-0.499423,-0.152754,8.16516,-2.66928,10.7192,0.422298,-0.747004,-0.152754
3313079,-0.608234,0.129241,0.922222,13.6615,-4.09517,2.36387,0.488656,-0.499686,-0.153724,8.10051,-2.91353,10.7957,0.436664,-0.744372,-0.153724
3314519,-0.601036,0.129242,0.925928,13.5643,-3.10656,2.40638,0.485727,-0.49854,-0.151217,8.06911,-1.92492,10.8721,0.433735,-0.74033,-0.151217
3315627,-0.56266,0.364437,0.82156,13.571,-3.10656,2.40983,0.485727,-0.498244,-0.151217,8.42669,0.225454,9.92129,0.339119,-0.724596,-0.151217
3315946,-0.555462,0.364437,0.825265,13.097,-1.60473,2.43996,0.472054,-0.502566,-0.15102,8.01841,1.72729,9.9853,0.325445,-0.726022,-0.15102
3317414,-0.548263,0.364438,0.828971,12.4037,-0.417472,2.42509,0.456599,-0.511332,-0.15364,7.39101,2.91456,10.0043,0.30999,-0.731892,-0.15364
3318842,-0.541065,0.364439,0.832676,11.8463,0.265623,2.39367,0.44413,-0.519685,-0.151044,6.89941,3.59766,10.0068,0.297521,-0.737349,-0.151044
3319598,-0.539108,0.385756,0.77139,11.853,0.265624,2.39713,0.44413,-0.51939,-0.151044,6.92401,3.79256,9.44988,0.288945,-0.736266,-0.151044
3319880,-0.539108,0.385756,0.77139,11.853,0.265624,2.39713,0.44413,-0.51939,-0.151044,6.92401,3.79256,9.44988,0.288945,-0.736266,-0.151044
3320247,-0.531797,0.385756,0.775225,11.6271,0.975316,2.46094,0.429084,-0.526368,-0.147607,6.76492,4.50225,9.54876,0.273899,-0.740304,-0.147607
3321708,-0.524486,0.385756,0.779061,11.9363,1.32353,2.46492,0.416251,-0.524775,-0.144129,7.14095,4.85046,9.58781,0.261066,-0.73577,-0.144129
3323130,-0.517175,0.385756,0.782896,12.2546,1.38029,2.45985,0.407739,-0.524399,-0.145398,7.52615,4.90723,9.61781,0.252553,-0.732452,-0.145398
3323576,-0.354446,-0.0512606,0.849266,12.2615,1.38029,2.46343,0.407739,-0.524099,-0.145398,9.02079,0.911622,10.2282,0.42836,-0.666688,-0.145398
3324540,-0.347135,-0.0512607,0.853102,12.6929,1.50542,2.41617,0.397256,-0.519764,-0.149709,9.51905,1.03675,10.216,0.417877,-0.659412,-0.149709
3325973,-0.339824,-0.0512607,0.856937,13.0016,1.25111,2.37022,0.391876,-0.516912,-0.150774,9.89465,0.782437,10.2051,0.412498,-0.653619,-0.150774
3327440,-0.332513,-0.0512607,0.860773,13.236,0.529045,2.35758,0.394327,-0.513432,-0.151504,10.1959,0.0603723,10.2276,0.414949,-0.647198,-0.151504
3327510,-0.3989,-0.159742,0.886768,13.2428,0.529045,2.36115,0.394327,-0.513132,-0.151504,9.59572,-0.93146,10.4688,0.458589,-0.673605,-0.151504
3328883,-0.391589,-0.159742,0.890603,13.2697,-0.498323,2.33897,0.403581,-0.512801,-0.150488,9.68946,-1.95883,10.4817,0.467843,-0.670333,-0.150488
3330105,-0.391589,-0.159742,0.890603,13.2697,-0.498323,2.33897,0.403581,-0.512801,-0.150488,9.68946,-1.95883,10.4817,0.467843,-0.670333,-0.150488
3330270,-0.384391,-0.159743,0.894453,13.4543,-1.12529,2.35474,0.411799,-0.510376,-0.148461,9.93986,-2.58581,10.5327,0.476062,-0.665012,-0.148461
3331482,-0.419391,-0.226364,0.875779,13.461,-1.12529,2.35833,0.4118,-0.510081,-0.148461,9.62657,-3.19492,10.3655,0.502863,-0.678797,-0.148461
3331702,-0.412194,-0.226365,0.879629,13.6914,-1.47614,2.39335,0.419091,-0.505774,-0.148799,9.92272,-3.54578,10.4357,0.510155,-0.671595,-0.148799
3333131,-0.404997,-0.226366,0.883479,13.7789,-1.61369,2.38697,0.42396,-0.504041,-0.152175,10.0761,-3.68333,10.4646,0.515025,-0.666966,-0.152175
3334579,-0.397799,-0.226368,0.887329,13.8573,-1.70032,2.30956,0.42811,-0.500602,-0.15076,10.2203,-3.76998,10.4223,0.519175,-0.660632,-0.15076
3335416,-0.454969,0.102149,0.864187,13.864,-1.70032,2.31315,0.42811,-0.500307,-0.15076,9.70429,-0.766381,10.2143,0.387017,-0.683335,-0.15076
3336020,-0.447772,0.102148,0.868037,13.7319,-1.88085,2.20557,0.434002,-0.501099,-0.151145,9.63799,-0.946918,10.142,0.392909,-0.681233,-0.151145
3337468,-0.440574,0.102147,0.871887,13.758,-1.99487,2.19161,0.439358,-0.499043,-0.150579,9.7299,-1.06095,10.1632,0.398265,-0.676281,-0.150579
3338895,-0.433377,0.102145,0.875737,13.7377,-2.20702,2.23347,0.446993,-0.498071,-0.150667,9.77536,-1.27311,10.2403,0.405901,-0.672413,-0.150667
3339336,-0.49229,0.165925,0.868412,13.7444,-2.20702,2.23706,0.446993,-0.497775,-0.150667,9.24343,-0.689976,10.1769,0.380243,-0.695818,-0.150667
3339973,-0.49229,0.165925,0.868412,13.7444,-2.20702,2.23706,0.446993,-0.497775,-0.150667,9.24343,-0.689976,10.1769,0.380243,-0.695818,-0.150667
3340329,-0.48512,0.165926,0.872321,13.6684,-2.01254,2.35652,0.448957,-0.497314,-0.152256,9.23301,-0.495499,10.3321,0.382207,-0.692473,-0.152256
3341745,-0.477951,0.165926,0.876229,13.4973,-1.78106,2.45301,0.450138,-0.498543,-0.153123,9.12739,-0.264012,10.4643,0.383388,-0.690817,-0.153123
3343183,-0.470781,0.165926,0.880138,13.375,-1.24776,2.46614,0.44696,-0.499516,-0.152894,9.07071,0.269296,10.5132,0.38021,-0.688906,-0.152894
3343299,-0.507119,0.179787,0.899801,13.3817,-1.24776,2.46978,0.44696,-0.499222,-0.152894,8.74515,0.39602,10.6966,0.374634,-0.70323,-0.152894
3344602,-0.49995,0.179787,0.903709,13.2991,-0.266423,2.437,0.434193,-0.500171,-0.150094,8.72806,1.37735,10.6995,0.361867,-0.701295,-0.150094
3346027,-0.49278,0.179787,0.907618,13.2694,0.424346,2.27424,0.423688,-0.500295,-0.147283,8.76392,2.06813,10.5725,0.351361,-0.698535,-0.147283
3347252,-0.493765,0.150224,0.838777,13.2761,0.424346,2.27788,0.423688,-0.500001,-0.147283,8.7616,1.79783,9.94676,0.363254,-0.698637,-0.147283
3347453,-0.486596,0.150224,0.842686,13.2648,1.14511,2.23202,0.408977,-0.499784,-0.148868,8.81588,2.5186,9.93663,0.348543,-0.695536,-0.148868
3348888,-0.479426,0.150225,0.846594,13.1794,1.53437,2.25719,0.396009,-0.500909,-0.149881,8.79602,2.90786,9.99753,0.335575,-0.693777,-0.149881
3350273,-0.479426,0.150225,0.846594,13.1794,1.53437,2.25719,0.396009,-0.500909,-0.149881,8.79602,2.90786,9.99753,0.335575,-0.693777,-0.149881
3350340,-0.472355,0.150225,0.850523,13.0395,1.27387,2.33917,0.392096,-0.502595,-0.149472,8.72083,2.64736,10.1154,0.331662,-0.692618,-0.149472
3351165,-0.472124,-0.150292,0.822462,13.0461,1.27387,2.34283,0.392095,-0.502305,-0.149472,8.72954,-0.100237,9.86254,0.452556,-0.692235,-0.149472
3351762,-0.465052,-0.150291,0.826391,12.8863,0.815775,2.47016,0.390429,-0.504675,-0.148667,8.6344,-0.558323,10.0258,0.450889,-0.69176,-0.148667
3353219,-0.457981,-0.15029,0.830319,12.7433,0.132339,2.52225,0.395569,-0.507484,-0.146961,8.55597,-1.24175,10.1138,0.456029,-0.691724,-0.146961
3354650,-0.450909,-0.15029,0.834247,12.6708,-0.380091,2.54913,0.399688,-0.509718,-0.148817,8.54821,-1.75418,10.1766,0.460148,-0.691114,-0.148817
3355121,-0.463729,-0.21566,0.900713,12.6774,-0.38009,2.55279,0.399688,-0.509428,-0.148817,8.4376,-2.35185,10.7879,0.486445,-0.695981,-0.148817
3356057,-0.456657,-0.215659,0.904641,12.6887,-0.84039,2.52602,0.404408,-0.510509,-0.150032,8.5135,-2.81214,10.7971,0.491165,-0.694217,-0.150032
3357526,-0.449586,-0.215658,0.908569,12.7303,-1.35922,2.47697,0.412665,-0.511663,-0.152139,8.61973,-3.33097,10.7839,0.499422,-0.692526,-0.152139
3358913,-0.442515,-0.215658,0.912498,12.8868,-1.86131,2.5163,0.421598,-0.510713,-0.153647,8.84096,-3.83305,10.8592,0.508354,-0.688731,-0.153647
3359059,-0.376488,0.00501677,0.845673,12.8934,-1.86131,2.51996,0.421598,-0.510423,-0.153647,9.45123,-1.81544,10.2519,0.41958,-0.661879,-0.153647
3359804,-0.376488,0.00501677,0.845673,12.8934,-1.86131,2.51996,0.421598,-0.510423,-0.153647,9.45123,-1.81544,10.2519,0.41958,-0.661879,-0.153647
3360376,-0.369366,0.00501645,0.849702,13.0798,-2.48885,2.57127,0.435106,-0.509435,-0.153422,9.70269,-2.44299,10.34,0.433088,-0.658026,-0.153422
3361816,-0.362244,0.00501614,0.853732,13.3928,-2.83639,2.60211,0.445618,-0.50622,-0.152572,10.0809,-2.79053,10.4077,0.4436,-0.651946,-0.152572
3363005,-0.456057,0.20894,0.814209,13.3995,-2.83639,2.60587,0.445618,-0.505927,-0.152572,9.2298,-0.926076,10.0501,0.361564,-0.689394,-0.152572
3363251,-0.448935,0.208939,0.818239,13.8444,-2.80267,2.61303,0.453456,-0.500135,-0.152908,9.73981,-0.892352,10.0941,0.369403,-0.680736,-0.152908
3364683,-0.441813,0.208939,0.822268,14.1548,-2.24538,2.57771,0.453246,-0.494351,-0.151733,10.1154,-0.335072,10.0956,0.369192,-0.672088,-0.151733
3366079,-0.434691,0.208939,0.826298,14.1206,-1.66282,2.50086,0.448572,-0.492941,-0.152831,10.1462,0.24749,10.0556,0.364519,-0.667812,-0.152831
3366898,-0.484304,0.252895,0.810336,14.1272,-1.66282,2.50461,0.448572,-0.492649,-0.152831,9.69924,0.649382,9.91345,0.346836,-0.687479,-0.152831
3367514,-0.477182,0.252895,0.814365,13.9616,-1.52688,2.45098,0.449481,-0.492906,-0.152696,9.59874,0.785313,9.89666,0.347744,-0.684871,-0.152696
