time,a_x,a_y,a_z,F_x,F_y,F_z,T_x,T_y,T_z
238903,-0.00889885,-0.902577,0.0735894,-0.427683,-0.748593,10.0687,0.425503,-1.09406,-0.148032
239659,-0.00889782,-0.902578,0.0731883,-0.936328,-0.886107,10.0118,0.426587,-1.10083,-0.148246
240034,-0.00889782,-0.902578,0.0731883,-0.936328,-0.886107,10.0118,0.426587,-1.10083,-0.148246
241078,-0.00889678,-0.902577,0.0728324,-0.751059,-0.860667,9.994,0.426017,-1.10095,-0.147284
242518,-0.00889575,-0.902577,0.0724764,-0.304675,-0.905182,9.98885,0.426341,-1.09885,-0.146881
242829,-0.0054991,-1.07041,0.0648235,-0.304675,-0.905181,9.98852,0.426341,-1.09885,-0.146881
243950,-0.00549807,-1.07041,0.0644676,0.267217,-0.982541,9.96216,0.427305,-1.09364,-0.147516
245389,-0.00549704,-1.07041,0.0641116,0.459609,-0.915239,9.95994,0.42666,-1.09001,-0.147119
246760,-0.0343411,-1.1247,0.0594556,0.45961,-0.915238,9.9596,0.42666,-1.09001,-0.147119
246805,-0.0343401,-1.1247,0.0590996,0.171664,-0.890333,9.95826,0.426925,-1.09107,-0.146553
248243,-0.034339,-1.1247,0.0587437,-0.183514,-0.726873,9.97666,0.424955,-1.09339,-0.146484
249674,-0.034338,-1.1247,0.0583877,-0.511602,-0.845495,9.97639,0.425241,-1.0971,-0.146363
250181,-0.034338,-1.1247,0.0583877,-0.511602,-0.845495,9.97639,0.425241,-1.0971,-0.146363
250684,-0.0339019,-0.930009,0.0615517,-0.511601,-0.845495,9.97605,0.425241,-1.0971,-0.146363
251157,-0.0339008,-0.930009,0.0611875,-0.433006,-1.04977,9.95027,0.427671,-1.09792,-0.145723
252584,-0.0338998,-0.930009,0.0608233,-0.0800827,-0.845708,9.98779,0.425616,-1.09525,-0.14578
253996,-0.0338988,-0.930009,0.0604592,0.196141,-0.939078,9.95879,0.426463,-1.09279,-0.14678
254638,-0.0349928,-1.00903,0.0730482,0.196142,-0.939078,9.95845,0.426463,-1.09279,-0.14678
255404,-0.0349918,-1.00903,0.0726841,0.327209,-0.994903,9.96344,0.427758,-1.08953,-0.146839
256877,-0.0349907,-1.00903,0.0723199,-0.0201558,-0.754176,10.017,0.424871,-1.09191,-0.146273
258283,-0.0349897,-1.00903,0.0719558,-0.291173,-1.02707,10.0255,0.427707,-1.09369,-0.147215
258550,-0.035548,-1.03445,0.0804035,-0.291172,-1.02707,10.0252,0.427707,-1.09369,-0.147215
259702,-0.035547,-1.03445,0.0800393,-0.594428,-0.974016,10.067,0.427461,-1.09755,-0.147142
259978,-0.035547,-1.03445,0.0800393,-0.594428,-0.974016,10.067,0.427461,-1.09755,-0.147142
261177,-0.0355449,-1.03446,0.0795587,-0.454259,-0.933121,10.0929,0.426925,-1.09776,-0.1467
262463,-0.0408413,-1.01677,0.0690362,-0.454257,-0.933121,10.0925,0.426925,-1.09776,-0.1467
262576,-0.0408393,-1.01677,0.0685556,-0.135385,-1.07615,10.0774,0.428845,-1.0953,-0.146664
264008,-0.0408372,-1.01677,0.068075,0.0583836,-0.888315,10.0984,0.427135,-1.09343,-0.147848
265448,-0.0408351,-1.01677,0.0675943,-0.0321486,-1.02383,10.0829,0.428453,-1.09228,-0.14742
266432,-0.043556,-0.957387,0.0743981,-0.0321467,-1.02383,10.0824,0.428453,-1.09228,-0.14742
266857,-0.0435539,-0.957388,0.0739175,-0.60551,-1.02041,10.0753,0.429225,-1.09714,-0.147041
268297,-0.0435518,-0.957388,0.0734368,-1.11538,-0.839624,10.1057,0.427283,-1.10204,-0.147274
269755,-0.0435498,-0.957389,0.0729562,-1.61306,-0.886148,10.0879,0.427657,-1.10968,-0.146857
269945,-0.0435498,-0.957389,0.0729562,-1.61306,-0.886148,10.0879,0.427657,-1.10968,-0.146857
270346,-0.0300118,-0.938325,0.0777698,-1.61306,-0.886148,10.0874,0.427657,-1.10968,-0.146857
271180,-0.0300087,-0.938325,0.0772043,-1.49343,-0.852244,10.0964,0.427006,-1.11191,-0.146666
272588,-0.0300056,-0.938325,0.0766389,-1.07442,-0.803389,10.1296,0.425602,-1.11115,-0.146761
274053,-0.0300025,-0.938325,0.0760734,-0.576491,-0.993315,10.1382,0.427657,-1.10818,-0.147604
274282,-0.0370631,-1.12088,0.0668185,-0.576488,-0.993315,10.1377,0.427657,-1.10818,-0.147604
275471,-0.03706,-1.12088,0.0662531,-0.420383,-0.993877,10.1827,0.427974,-1.10516,-0.147281
276902,-0.0370569,-1.12088,0.0656876,-0.861262,-0.96426,10.1975,0.427891,-1.10941,-0.147156
278208,-0.0406637,-0.992839,0.0706567,-0.861259,-0.96426,10.197,0.427891,-1.10941,-0.147156
278324,-0.0406606,-0.99284,0.0700912,-1.31171,-0.872568,10.1972,0.427514,-1.1136,-0.147333
279766,-0.0406575,-0.99284,0.0695258,-1.84341,-0.650044,10.2295,0.424614,-1.12144,-0.146379
280066,-0.0406575,-0.99284,0.0695258,-1.84341,-0.650044,10.2295,0.424614,-1.12144,-0.146379
281202,-0.0406544,-0.99284,0.0688282,-1.71887,-0.796788,10.2369,0.425228,-1.12383,-0.146697
282141,-0.0108447,-0.951418,0.0725882,-1.71887,-0.796788,10.2363,0.425228,-1.12383,-0.146697
282640,-0.0108417,-0.951418,0.0718906,-1.3025,-0.929097,10.2728,0.426143,-1.123,-0.147369
284082,-0.0108386,-0.951418,0.0711931,-0.786073,-0.96577,10.3172,0.426236,-1.11971,-0.14797
285482,-0.0108355,-0.951418,0.0704955,-0.567073,-1.12572,10.3085,0.428805,-1.11647,-0.148088
286085,-0.0225046,-1.13611,0.0580722,-0.56707,-1.12572,10.3078,0.428805,-1.11647,-0.148088
286922,-0.0225015,-1.13611,0.0573746,-0.977219,-0.913591,10.3188,0.427359,-1.11998,-0.147289
288389,-0.0224984,-1.13611,0.0566771,-1.37843,-0.770433,10.299,0.425728,-1.12352,-0.147713
289821,-0.0224953,-1.13611,0.0559795,-1.84388,-0.729794,10.2994,0.424798,-1.13047,-0.146437
289857,-0.0224953,-1.13611,0.0559795,-1.84388,-0.729794,10.2994,0.424798,-1.13047,-0.146437
290007,-0.0284465,-1.19714,0.0613792,-1.84387,-0.729794,10.2987,0.424798,-1.13047,-0.146437
291238,-0.0284413,-1.19714,0.0605624,-1.70858,-0.790931,10.3269,0.424155,-1.13217,-0.146338
292673,-0.0284362,-1.19714,0.0597456,-1.27595,-1.11687,10.3351,0.426976,-1.13058,-0.14693
293948,-0.0140345,-1.13226,0.0637991,-1.27595,-1.11687,10.3343,0.426976,-1.13058,-0.14693
294123,-0.0140293,-1.13226,0.0629823,-0.803268,-1.17003,10.3405,0.428577,-1.12736,-0.147734
295575,-0.0140242,-1.13226,0.0621655,-0.584375,-1.05803,10.3413,0.428406,-1.12365,-0.147483
296991,-0.014019,-1.13226,0.0613487,-0.976654,-0.947104,10.3078,0.428141,-1.12683,-0.146948
297946,0.00751033,-1.06414,0.0753872,-0.976649,-0.947104,10.3071,0.428141,-1.12683,-0.146948
298453,0.00751549,-1.06414,0.0745704,-1.34533,-0.724771,10.2885,0.425552,-1.12984,-0.147663
299825,0.00752065,-1.06414,0.0737536,-1.75372,-0.717724,10.2989,0.424671,-1.13585,-0.147454
300247,0.00752065,-1.06414,0.0737536,-1.75372,-0.717724,10.2989,0.424671,-1.13585,-0.147454
301293,0.00752684,-1.06414,0.0728129,-1.51999,-0.829501,10.309,0.424807,-1.13616,-0.147379
301844,0.0184103,-1.02987,0.0579277,-1.51998,-0.829501,10.3081,0.424807,-1.13616,-0.147379
302695,0.0184165,-1.02987,0.056987,-0.989705,-1.08781,10.3224,0.427027,-1.13305,-0.147497
304127,0.0184227,-1.02987,0.0560464,-0.472182,-1.10524,10.3028,0.428673,-1.12852,-0.148327
305581,0.0184289,-1.02987,0.0551057,-0.182386,-0.88288,10.277,0.426653,-1.12325,-0.148043
305826,-0.013975,-1.14595,0.0465422,-0.18238,-0.882881,10.2761,0.426653,-1.12325,-0.148043
307003,-0.0139688,-1.14595,0.0456015,-0.552113,-0.797041,10.2141,0.426109,-1.12535,-0.147305
308429,-0.0139626,-1.14595,0.0446609,-0.876886,-0.616574,10.1898,0.423825,-1.12685,-0.147518
309734,-0.002835,-0.988345,0.059025,-0.87688,-0.616574,10.1889,0.423825,-1.12685,-0.147518
309847,-0.00282881,-0.988345,0.0580844,-1.3,-0.61453,10.2108,0.422352,-1.13203,-0.146715
309916,-0.00282881,-0.988345,0.0580844,-1.3,-0.61453,10.2108,0.422352,-1.13203,-0.146715
311313,-0.00282056,-0.988345,0.0570118,-1.11651,-0.959709,10.2185,0.425349,-1.13173,-0.146943
312740,-0.0028123,-0.988345,0.0559392,-0.647777,-1.05407,10.2337,0.426201,-1.12852,-0.147634
313666,0.00286765,-0.927666,0.0577777,-0.647769,-1.05407,10.2327,0.426201,-1.12852,-0.147634
314155,0.0028759,-0.927666,0.0567051,-0.144461,-1.03864,10.22,0.426922,-1.12357,-0.14808
315600,0.00288416,-0.927666,0.0556326,0.109211,-0.961507,10.1868,0.427252,-1.11809,-0.14783
317029,0.00289241,-0.927666,0.05456,-0.280282,-0.767453,10.1513,0.425108,-1.11995,-0.147245
317606,-0.00784188,-1.07732,0.0568947,-0.280274,-0.767453,10.1503,0.425108,-1.11995,-0.147245
318505,-0.00783363,-1.07732,0.0558221,-0.660655,-0.765684,10.1391,0.424636,-1.12125,-0.147624
319885,-0.00782537,-1.07732,0.0547495,-1.13316,-0.859898,10.1353,0.424554,-1.12674,-0.147252
320038,-0.00782537,-1.07732,0.0547495,-1.13316,-0.859898,10.1353,0.424554,-1.12674,-0.147252
321332,-0.00781505,-1.07732,0.0536072,-0.96945,-1.03938,10.1312,0.426248,-1.12644,-0.147509
321552,-0.0253876,-1.03271,0.0517731,-0.96944,-1.03938,10.1301,0.426248,-1.12644,-0.147509
322747,-0.0253773,-1.03271,0.0506308,-0.529059,-1.10269,10.1226,0.427785,-1.12341,-0.147487
324170,-0.0253669,-1.03271,0.0494885,0.0014603,-0.906566,10.1195,0.426102,-1.1182,-0.147956
325459,-0.0343212,-1.01835,0.0664409,0.00146991,-0.906567,10.1185,0.426102,-1.1182,-0.147956
325616,-0.0343109,-1.01835,0.0652986,0.307153,-1.01698,10.1033,0.427638,-1.11222,-0.147897
327023,-0.0343006,-1.01836,0.0641562,-0.0588317,-0.924955,10.087,0.427091,-1.11372,-0.147325
328473,-0.0342903,-1.01836,0.0630139,-0.416607,-0.799601,10.1306,0.425639,-1.1146,-0.147444
329395,-0.0192992,-0.975194,0.0751343,-0.416597,-0.799601,10.1295,0.425639,-1.1146,-0.147444
329909,-0.0192888,-0.975194,0.073992,-0.904209,-0.977787,10.1322,0.42709,-1.11982,-0.146775
330227,-0.0192888,-0.975194,0.073992,-0.904209,-0.977787,10.1322,0.42709,-1.11982,-0.146775
331347,-0.0192775,-0.975194,0.0728003,-0.751885,-1.00089,10.1349,0.427604,-1.11945,-0.146479
332796,-0.0192661,-0.975194,0.0716087,-0.38095,-0.912124,10.1615,0.426638,-1.1167,-0.146703
333324,-0.026437,-1.05493,0.0645174,-0.380939,-0.912123,10.1604,0.426638,-1.1167,-0.146703
334229,-0.0264256,-1.05493,0.0633258,0.0560253,-0.966239,10.1278,0.427409,-1.1121,-0.147652
335669,-0.0264143,-1.05493,0.0621341,0.194867,-0.951486,10.1257,0.427638,-1.10814,-0.147899
337106,-0.0264029,-1.05493,0.0609425,-0.169641,-0.926234,10.116,0.427299,-1.10985,-0.147828
337253,-0.0300822,-1.0807,0.0647607,-0.169631,-0.926234,10.1149,0.427299,-1.10985,-0.147828
338540,-0.0300708,-1.0807,0.0635691,-0.528509,-0.885349,10.1098,0.427033,-1.11162,-0.148281
339926,-0.0300595,-1.0807,0.0623774,-0.972642,-0.754235,10.1242,0.425313,-1.11686,-0.148006
340352,-0.0300595,-1.0807,0.0623774,-0.972642,-0.754235,10.1242,0.425313,-1.11686,-0.148006
341204,-0.0209476,-0.954072,0.0656539,-0.972628,-0.754235,10.123,0.425313,-1.11686,-0.148006
341368,-0.0209332,-0.954072,0.0644102,-0.812094,-0.856262,10.1014,0.426054,-1.11656,-0.14778
342827,-0.0209187,-0.954072,0.0631666,-0.405944,-0.849821,10.119,0.425486,-1.11405,-0.147731
344252,-0.0209043,-0.954072,0.061923,0.0935862,-0.913091,10.1283,0.425766,-1.10886,-0.147973
345154,-0.035418,-1.0636,0.0573013,0.0935996,-0.913091,10.1271,0.425766,-1.10886,-0.147973
345674,-0.0354035,-1.0636,0.0560577,0.227974,-1.12971,10.1028,0.428581,-1.10477,-0.147482
347123,-0.0353891,-1.0636,0.0548141,-0.156614,-0.95242,10.1036,0.427194,-1.10678,-0.147265
348542,-0.0353746,-1.0636,0.0535705,-0.577358,-0.799793,10.0803,0.425892,-1.10903,-0.147315
349052,-0.0427734,-1.09881,0.0668057,-0.577345,-0.799793,10.0792,0.425892,-1.10903,-0.147315
349999,-0.0427589,-1.09881,0.065562,-1.06918,-0.792785,10.0479,0.425466,-1.11473,-0.146838
350314,-0.0427589,-1.09881,0.065562,-1.06918,-0.792785,10.0479,0.425466,-1.11473,-0.146838
351392,-0.0427435,-1.09881,0.0642469,-0.99172,-0.815506,10.0339,0.424892,-1.11567,-0.147223
352817,-0.042728,-1.09881,0.0629318,-0.737823,-0.94775,10.0491,0.426088,-1.11465,-0.14755
352989,-0.0317293,-1.02862,0.0727824,-0.737809,-0.94775,10.0478,0.426088,-1.11465,-0.14755
354264,-0.0317138,-1.02862,0.0714672,-0.386471,-1.07997,10.0418,0.427165,-1.11161,-0.148155
355700,-0.0316984,-1.02862,0.0701521,-0.345308,-1.16561,10.0332,0.429282,-1.1096,-0.147891
356913,-0.0272922,-1.01884,0.0712899,-0.345293,-1.16561,10.032,0.429282,-1.1096,-0.147891
357139,-0.0272767,-1.01884,0.0699748,-0.742644,-0.991281,10.0208,0.428329,-1.11321,-0.147807
358564,-0.0272612,-1.01884,0.0686596,-1.04489,-0.718215,10.0223,0.42572,-1.11576,-0.148074
359854,-0.0272612,-1.01884,0.0686596,-1.04489,-0.718215,10.0223,0.42572,-1.11576,-0.148074
360022,-0.0272416,-1.01884,0.0672592,-1.35024,-0.817913,9.99437,0.426049,-1.12073,-0.147441
360851,-0.0250112,-1.01567,0.0764707,-1.35022,-0.817914,9.99306,0.426049,-1.12073,-0.147441
361425,-0.0249916,-1.01567,0.0750703,-1.11942,-0.904494,9.97344,0.426533,-1.12008,-0.148382
362888,-0.024972,-1.01567,0.0736698,-0.885635,-0.907927,9.99203,0.426339,-1.11959,-0.14858
364301,-0.0249524,-1.01567,0.0722694,-0.612749,-1.01094,9.98559,0.427467,-1.11721,-0.148811
364818,-0.0432377,-1.10388,0.0572509,-0.61273,-1.01094,9.98428,0.427467,-1.11721,-0.148811
365714,-0.0432181,-1.10388,0.0558504,-0.648636,-1.00667,9.97928,0.427864,-1.11655,-0.148042
367149,-0.0431985,-1.10388,0.05445,-0.965751,-0.805481,10.0011,0.426209,-1.11992,-0.147934
368600,-0.0431789,-1.10389,0.0530495,-1.13378,-0.654394,10.0367,0.423933,-1.12201,-0.148329
368743,-0.0301619,-1.02847,0.0643838,-1.13376,-0.654394,10.0354,0.423933,-1.12201,-0.148329
370046,-0.0301423,-1.02847,0.0629834,-1.10939,-0.832722,10.0388,0.424696,-1.12404,-0.147636
370162,-0.0301423,-1.02847,0.0629834,-1.10939,-0.832722,10.0388,0.424696,-1.12404,-0.147636
371471,-0.0301206,-1.02847,0.061546,-0.66562,-0.956354,10.0546,0.426012,-1.12088,-0.148105
372664,-0.0234987,-1.00409,0.0640271,-0.6656,-0.956354,10.0533,0.426012,-1.12088,-0.148105
372919,-0.023477,-1.00409,0.0625897,-0.272358,-0.870339,10.0948,0.425053,-1.11762,-0.148152
374303,-0.0234554,-1.00409,0.0611523,0.0290108,-0.925573,10.0994,0.425652,-1.1135,-0.148555
375729,-0.0234337,-1.00409,0.0597149,-0.0444615,-0.989438,10.1083,0.427019,-1.11191,-0.148191
376607,-0.0207949,-1.0286,0.0628564,-0.0444413,-0.989438,10.107,0.427019,-1.11191,-0.148191
377176,-0.0207732,-1.0286,0.061419,-0.35721,-0.809658,10.1335,0.425024,-1.11369,-0.147513
378610,-0.0207515,-1.0286,0.0599816,-0.618073,-0.788544,10.1756,0.424315,-1.11534,-0.148053
380040,-0.0207299,-1.0286,0.0585442,-0.678828,-0.961217,10.1807,0.425482,-1.11748,-0.147848
380397,-0.0207299,-1.0286,0.0585442,-0.678828,-0.961217,10.1807,0.425482,-1.11748,-0.147848
380557,-0.0245569,-1.03569,0.0611778,-0.678806,-0.961217,10.1794,0.425482,-1.11748,-0.147848
381468,-0.0245342,-1.03569,0.0597907,-0.22072,-1.02681,10.1938,0.426621,-1.11355,-0.148239
382910,-0.0245115,-1.03569,0.0584037,0.280756,-0.937079,10.2391,0.425837,-1.10872,-0.147992
384349,-0.0244888,-1.03569,0.0570167,0.715712,-1.01629,10.2287,0.426713,-1.10238,-0.14869
384444,-0.0264665,-1.03796,0.0601832,0.715733,-1.01629,10.2274,0.426713,-1.10238,-0.14869
385755,-0.0264438,-1.03796,0.0587961,0.681789,-1.16254,10.2046,0.429218,-1.09906,-0.148853
387188,-0.0264211,-1.03796,0.0574091,0.312233,-0.92603,10.209,0.427307,-1.09989,-0.148046
388385,-0.00774822,-0.924003,0.0628927,0.312255,-0.92603,10.2077,0.427307,-1.09989,-0.148046
388638,-0.00772552,-0.924002,0.0615057,-0.105063,-0.89148,10.1911,0.42701,-1.10192,-0.148261
389935,-0.00772552,-0.924002,0.0615057,-0.105063,-0.89148,10.1911,0.42701,-1.10192,-0.148261
390072,-0.00770178,-0.924003,0.0601577,-0.413985,-0.989836,10.1495,0.427995,-1.10503,-0.147925
391478,-0.00767805,-0.924003,0.0588098,-0.169938,-0.906353,10.1137,0.42721,-1.10317,-0.148507
392314,0.0124536,-1.00913,0.0568176,-0.169916,-0.906353,10.1125,0.42721,-1.10316,-0.148507
392925,0.0124773,-1.00913,0.0554697,0.174297,-0.858641,10.0959,0.426633,-1.1,-0.148628
394385,0.012501,-1.00913,0.0541218,0.477533,-0.971153,10.0418,0.42747,-1.09566,-0.149123
395790,0.0125248,-1.00913,0.0527738,0.399411,-1.04711,10.0114,0.428583,-1.09344,-0.148958
396252,-0.00781477,-1.03667,0.0529455,0.399433,-1.04711,10.0101,0.428583,-1.09344,-0.148958
397246,-0.00779103,-1.03667,0.0515976,-0.0371752,-0.932865,9.9814,0.427743,-1.09626,-0.148705
398651,-0.0077673,-1.03667,0.0502496,-0.37138,-0.789403,9.97103,0.42627,-1.09834,-0.148159
400065,-0.0077673,-1.03667,0.0502496,-0.37138,-0.789403,9.97103,0.42627,-1.09834,-0.148159
400118,-0.00773841,-1.03667,0.0487406,-0.616176,-0.855703,9.90628,0.426224,-1.10222,-0.147251
400194,-0.0169654,-0.921726,0.0595396,-0.61615,-0.855703,9.90488,0.426224,-1.10222,-0.147251
401554,-0.0169365,-0.921726,0.0580306,-0.324225,-0.896067,9.84493,0.426694,-1.10017,-0.148651
402974,-0.0169076,-0.921726,0.0565215,-0.0427934,-0.763739,9.80296,0.425092,-1.09809,-0.148682
404117,-0.0216393,-1.01614,0.0579584,-0.0427665,-0.763738,9.80155,0.425092,-1.09809,-0.148682
404425,-0.0216104,-1.01614,0.0564494,0.205389,-0.908063,9.72715,0.425691,-1.0944,-0.149036
405882,-0.0215815,-1.01614,0.0549404,-0.0539565,-1.06087,9.66802,0.427681,-1.09474,-0.148669
407277,-0.0215526,-1.01614,0.0534314,-0.666279,-0.849182,9.65909,0.425842,-1.0996,-0.148263
408143,-0.0533474,-1.04685,0.0559985,-0.666253,-0.849182,9.65768,0.425842,-1.0996,-0.148263
408692,-0.0533185,-1.04685,0.0544895,-1.31808,-0.75573,9.6777,0.424442,-1.10613,-0.147712
410096,-0.0533185,-1.04685,0.0544895,-1.31808,-0.75573,9.6777,0.424442,-1.10613,-0.147712
410116,-0.0532855,-1.04685,0.0529071,-1.79574,-0.9594,9.64138,0.426259,-1.11373,-0.14754
411572,-0.0532525,-1.04685,0.0513247,-1.63594,-0.897979,9.6225,0.425342,-1.11587,-0.148408
412057,-0.0685184,-1.06537,0.0635209,-1.63591,-0.897979,9.62102,0.425342,-1.11587,-0.148408
413000,-0.0684853,-1.06537,0.0619385,-1.20523,-0.883882,9.63285,0.425051,-1.11511,-0.148556
414433,-0.0684523,-1.06537,0.0603562,-0.743782,-1.09451,9.5776,0.426649,-1.11181,-0.149201
415858,-0.0684193,-1.06537,0.0587738,-0.707382,-1.12718,9.57787,0.428134,-1.1107,-0.149406
415988,-0.0762581,-1.06557,0.0576068,-0.707351,-1.12718,9.57639,0.428134,-1.1107,-0.149406
417275,-0.0762251,-1.06557,0.0560244,-1.16074,-0.89565,9.62395,0.426138,-1.11539,-0.149004
418733,-0.0761921,-1.06557,0.054442,-1.60073,-0.944518,9.6478,0.426876,-1.12027,-0.148659
419900,-0.0761921,-1.06557,0.054442,-1.60073,-0.944518,9.6478,0.426876,-1.12027,-0.148659
419933,-0.077597,-1.06564,0.0547091,-1.6007,-0.944518,9.64615,0.426876,-1.12027,-0.148659
420159,-0.0775577,-1.06564,0.052939,-1.91498,-0.945629,9.7016,0.426857,-1.12666,-0.147775
421588,-0.0775185,-1.06564,0.051169,-1.58447,-0.865839,9.75129,0.425823,-1.12692,-0.149198
423000,-0.0774793,-1.06564,0.0493989,-1.11251,-0.978246,9.78576,0.427033,-1.12519,-0.149607
423858,-0.0758642,-1.16543,0.0530471,-1.11247,-0.978246,9.78411,0.427033,-1.12519,-0.149607
424446,-0.075825,-1.16543,0.051277,-0.577968,-1.00167,9.84293,0.427103,-1.12076,-0.150158
425909,-0.0757858,-1.16543,0.0495069,-0.393862,-1.00209,9.88056,0.427505,-1.11758,-0.15019
427341,-0.0757466,-1.16543,0.0477368,-0.748846,-0.97289,9.95222,0.427593,-1.12009,-0.149855
427821,-0.0749776,-1.18503,0.0564632,-0.74881,-0.97289,9.95057,0.427593,-1.12008,-0.149855
428734,-0.0749384,-1.18503,0.0546932,-1.14083,-0.871025,10.0059,0.426524,-1.12303,-0.149112
430073,-0.0749384,-1.18503,0.0546932,-1.14083,-0.871025,10.0059,0.426524,-1.12303,-0.149112
430204,-0.074894,-1.18503,0.0528437,-1.54324,-0.935743,10.0552,0.427098,-1.12877,-0.148491
431650,-0.0748496,-1.18503,0.0509943,-1.3494,-0.901696,10.0768,0.426193,-1.12934,-0.14913
431752,-0.045117,-1.0221,0.0584896,-1.34936,-0.901696,10.0751,0.426193,-1.12934,-0.14913
433064,-0.0450727,-1.0221,0.0566402,-0.889922,-0.925904,10.1072,0.426438,-1.127,-0.148782
434468,-0.0450283,-1.0221,0.0547907,-0.297867,-1.01467,10.0996,0.427083,-1.12168,-0.149123
435677,-0.0257261,-1.13764,0.057155,-0.297826,-1.01467,10.0978,0.427083,-1.12168,-0.149123
435902,-0.0256817,-1.13764,0.0553055,0.00324527,-1.0164,10.1081,0.427625,-1.11714,-0.149618
437333,-0.0256374,-1.13764,0.0534561,-0.249121,-0.956738,10.1137,0.427217,-1.11715,-0.149174
438782,-0.025593,-1.13764,0.0516067,-0.740792,-0.911157,10.1084,0.426783,-1.12019,-0.148426
439578,-0.0158148,-1.17842,0.0562384,-0.74075,-0.911157,10.1066,0.426783,-1.12019,-0.148426
440189,-0.0157704,-1.17842,0.054389,-1.18711,-0.843643,10.1177,0.42599,-1.12467,-0.148207
440201,-0.0157704,-1.17842,0.054389,-1.18711,-0.843643,10.1177,0.42599,-1.12467,-0.148207
441664,-0.0157209,-1.17842,0.0524546,-1.28376,-0.817691,10.1186,0.425132,-1.12783,-0.148692
443067,-0.0156713,-1.17842,0.0505203,-0.916938,-0.912994,10.1122,0.425933,-1.12559,-0.148827
443506,-0.00738682,-1.02253,0.0554922,-0.916892,-0.912994,10.1104,0.425933,-1.12559,-0.148827
444530,-0.00733729,-1.02253,0.0535578,-0.502758,-1.00655,10.097,0.426448,-1.12228,-0.148377
445923,-0.00728776,-1.02253,0.0516235,-0.228647,-1.1207,10.0522,0.428489,-1.11822,-0.149186
447361,-0.00723823,-1.02253,0.0496891,-0.524371,-0.975217,10.02,0.427616,-1.119,-0.148506
447474,-0.0121634,-1.04997,0.0555041,-0.524325,-0.975218,10.0182,0.427616,-1.119,-0.148506
448818,-0.0121139,-1.04997,0.0535697,-1.00872,-0.831424,9.96243,0.42618,-1.12277,-0.147779
450234,-0.0120643,-1.04997,0.0516354,-1.41495,-0.782891,9.92961,0.425611,-1.12733,-0.147343
450387,-0.0120643,-1.04997,0.0516354,-1.41495,-0.782891,9.92961,0.425611,-1.12733,-0.147343
451399,-0.0146142,-1.07233,0.0508109,-1.4149,-0.782891,9.92771,0.425611,-1.12733,-0.147343
451680,-0.0145574,-1.07233,0.0487746,-1.50567,-0.657572,9.92385,0.423382,-1.1312,-0.148387
453085,-0.0145007,-1.07233,0.0467383,-1.01775,-0.875847,9.91563,0.424821,-1.12812,-0.148532
454524,-0.0144439,-1.07233,0.044702,-0.539721,-1.05388,9.90363,0.426691,-1.12494,-0.148254
455313,-0.045541,-1.12181,0.0463591,-0.539668,-1.05388,9.90173,0.426691,-1.12493,-0.148254
455958,-0.0454842,-1.12181,0.0443228,-0.0506292,-0.982789,9.87804,0.426544,-1.11876,-0.149191
457394,-0.0454275,-1.12181,0.0422865,-0.21272,-0.836135,9.86961,0.425453,-1.11834,-0.148884
458815,-0.0453707,-1.12181,0.0402502,-0.553779,-0.688767,9.82172,0.42375,-1.11993,-0.148845
459262,-0.036155,-0.998779,0.0593601,-0.553726,-0.688766,9.81982,0.42375,-1.11992,-0.148845
460094,-0.036155,-0.998779,0.0593601,-0.553726,-0.688766,9.81982,0.42375,-1.11992,-0.148845
460251,-0.036091,-0.998779,0.0572237,-0.883175,-0.603985,9.83689,0.422243,-1.12266,-0.148144
461718,-0.0360271,-0.998779,0.0550873,-0.904957,-0.679394,9.85517,0.421356,-1.12501,-0.148989
463168,-0.0359631,-0.998778,0.052951,-0.381709,-0.996844,9.87677,0.424118,-1.11992,-0.149547
463187,-0.0313554,-0.959134,0.0436273,-0.381649,-0.996843,9.87478,0.424118,-1.11992,-0.149547
