seq,Fx,Fy,Fz,Mx,My,Mz
1358,-0.301074,-0.250063,-4.99262,-0.0134384,0.0333648,-0.00332123
1359,-0.301074,-0.250063,-4.99262,-0.0134384,0.0333648,-0.00332123
1360,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
1361,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1362,-0.301074,-0.250063,-4.99262,-0.0134384,0.0333648,-0.00332123
1363,-0.301074,-0.250063,-4.99262,-0.0134384,0.0333648,-0.00332123
1364,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1365,-0.298043,-0.250553,-4.99103,-0.0121034,0.0339722,-0.0040785
1366,-0.307342,-0.252865,-4.99175,-0.0123418,0.0347097,-0.00366629
1367,-0.301074,-0.250063,-4.99262,-0.0134384,0.0333648,-0.00332123
1368,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1369,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1370,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1371,-0.29998,-0.240976,-4.98893,-0.012237,0.0335585,-0.00482625
1372,-0.296027,-0.244952,-4.9928,-0.0123528,0.0326202,-0.00440467
1373,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
1374,-0.296947,-0.251437,-4.99325,-0.0130517,0.0320991,-0.00478399
1375,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1376,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1377,-0.301074,-0.250063,-4.99262,-0.0134384,0.0333648,-0.00332123
1378,-0.298043,-0.250553,-4.99103,-0.0121034,0.0339722,-0.0040785
1379,-0.293915,-0.251936,-4.99166,-0.0117164,0.032706,-0.00554207
1380,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
1381,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1382,-0.296926,-0.249388,-4.99397,-0.013097,0.0348826,-0.00480969
1383,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1384,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1385,-0.293915,-0.251936,-4.99166,-0.0117164,0.032706,-0.00554207
1386,-0.296947,-0.251437,-4.99325,-0.0130517,0.0320991,-0.00478399
1387,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1388,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1389,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1390,-0.296027,-0.244952,-4.9928,-0.0123528,0.0326202,-0.00440467
1391,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
1392,-0.308253,-0.259342,-4.99218,-0.0130409,0.0341875,-0.00404502
1393,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
1394,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1395,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1396,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1397,-0.302907,-0.253057,-4.98758,-0.0126863,0.0343875,-0.00487983
1398,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
1399,-0.301074,-0.250063,-4.99262,-0.0134384,0.0333648,-0.00332123
1400,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1401,-0.301074,-0.250063,-4.99262,-0.0134384,0.0333648,-0.00332123
1402,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1403,-0.301074,-0.250063,-4.99262,-0.0134384,0.0333648,-0.00332123
1404,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
1405,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
1406,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
1407,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1408,-0.301074,-0.250063,-4.99262,-0.0134384,0.0333648,-0.00332123
1409,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
1410,-0.293915,-0.251936,-4.99166,-0.0117164,0.032706,-0.00554207
1411,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
1412,-0.301074,-0.250063,-4.99262,-0.0134384,0.0333648,-0.00332123
1413,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1414,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1415,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1416,-0.301074,-0.250063,-4.99262,-0.0134384,0.0333648,-0.00332123
1417,-0.301074,-0.250063,-4.99262,-0.0134384,0.0333648,-0.00332123
1418,-0.298043,-0.250553,-4.99103,-0.0121034,0.0339722,-0.0040785
1419,-0.301074,-0.250063,-4.99262,-0.0134384,0.0333648,-0.00332123
1420,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1421,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
1422,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
1423,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
1424,-0.301074,-0.250063,-4.99262,-0.0134384,0.0333648,-0.00332123
1425,-0.301074,-0.250063,-4.99262,-0.0134384,0.0333648,-0.00332123
1426,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1427,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1428,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1429,-0.301074,-0.250063,-4.99262,-0.0134384,0.0333648,-0.00332123
1430,-0.296947,-0.251437,-4.99325,-0.0130517,0.0320991,-0.00478399
1431,-0.296947,-0.251437,-4.99325,-0.0130517,0.0320991,-0.00478399
1432,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1433,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1434,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1435,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1436,-0.298043,-0.250553,-4.99103,-0.0121034,0.0339722,-0.0040785
1437,-0.298043,-0.250553,-4.99103,-0.0121034,0.0339722,-0.0040785
1438,-0.301074,-0.250063,-4.99262,-0.0134384,0.0333648,-0.00332123
1439,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1440,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1441,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1442,-0.29998,-0.240976,-4.98893,-0.012237,0.0335585,-0.00482625
1443,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
1444,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1445,-0.301074,-0.250063,-4.99262,-0.0134384,0.0333648,-0.00332123
1446,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1447,-0.301074,-0.250063,-4.99262,-0.0134384,0.0333648,-0.00332123
1448,-0.301074,-0.250063,-4.99262,-0.0134384,0.0333648,-0.00332123
1449,-0.298043,-0.250553,-4.99103,-0.0121034,0.0339722,-0.0040785
1450,-0.308253,-0.259342,-4.99218,-0.0130409,0.0341875,-0.00404502
1451,-0.298043,-0.250553,-4.99103,-0.0121034,0.0339722,-0.0040785
1452,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1453,-0.301074,-0.250063,-4.99262,-0.0134384,0.0333648,-0.00332123
1454,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1455,-0.301074,-0.250063,-4.99262,-0.0134384,0.0333648,-0.00332123
1456,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
1457,-0.301074,-0.250063,-4.99262,-0.0134384,0.0333648,-0.00332123
1458,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1459,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1460,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1461,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1462,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
1463,-0.298043,-0.250553,-4.99103,-0.0121034,0.0339722,-0.0040785
1464,-0.298043,-0.250553,-4.99103,-0.0121034,0.0339722,-0.0040785
1465,-0.301074,-0.250063,-4.99262,-0.0134384,0.0333648,-0.00332123
1466,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1467,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1468,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1469,-0.301074,-0.250063,-4.99262,-0.0134384,0.0333648,-0.00332123
1470,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1471,-0.301074,-0.250063,-4.99262,-0.0134384,0.0333648,-0.00332123
1472,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1473,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1474,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1475,-0.296947,-0.251437,-4.99325,-0.0130517,0.0320991,-0.00478399
1476,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
1477,-0.301074,-0.250063,-4.99262,-0.0134384,0.0333648,-0.00332123
1478,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1479,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
1480,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
1481,-0.301074,-0.250063,-4.99262,-0.0134384,0.0333648,-0.00332123
1482,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1483,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1484,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1485,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1486,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
1487,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1488,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1489,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
1490,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1491,-0.301074,-0.250063,-4.99262,-0.0134384,0.0333648,-0.00332123
1492,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1493,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
1494,-0.301074,-0.250063,-4.99262,-0.0134384,0.0333648,-0.00332123
1495,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
1496,-0.301074,-0.250063,-4.99262,-0.0134384,0.0333648,-0.00332123
1497,-0.301074,-0.250063,-4.99262,-0.0134384,0.0333648,-0.00332123
1498,-0.301074,-0.250063,-4.99262,-0.0134384,0.0333648,-0.00332123
1499,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1500,-0.301074,-0.250063,-4.99262,-0.0134384,0.0333648,-0.00332123
1501,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1502,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1503,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1504,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
1505,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
1506,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
1507,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
1508,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
1509,-0.301074,-0.250063,-4.99262,-0.0134384,0.0333648,-0.00332123
1510,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1511,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1512,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1513,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
1514,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
1515,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
1516,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1517,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1518,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1519,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1520,-0.301074,-0.250063,-4.99262,-0.0134384,0.0333648,-0.00332123
1521,-0.29998,-0.240976,-4.98893,-0.012237,0.0335585,-0.00482625
1522,-0.305309,-0.247262,-4.99351,-0.0125894,0.0333582,-0.00399285
1523,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1524,-0.301074,-0.250063,-4.99262,-0.0134384,0.0333648,-0.00332123
1525,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
1526,-0.301074,-0.250063,-4.99262,-0.0134384,0.0333648,-0.00332123
1527,-0.298043,-0.250553,-4.99103,-0.0121034,0.0339722,-0.0040785
1528,-0.298043,-0.250553,-4.99103,-0.0121034,0.0339722,-0.0040785
1529,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
1530,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1531,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
1532,-0.296027,-0.244952,-4.9928,-0.0123528,0.0326202,-0.00440467
1533,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
1534,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
1535,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1536,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1537,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1538,-0.301074,-0.250063,-4.99262,-0.0134384,0.0333648,-0.00332123
1539,-0.301074,-0.250063,-4.99262,-0.0134384,0.0333648,-0.00332123
1540,-0.301074,-0.250063,-4.99262,-0.0134384,0.0333648,-0.00332123
1541,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
1542,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1543,-0.302907,-0.253057,-4.98758,-0.0126863,0.0343875,-0.00487983
1544,-0.301074,-0.250063,-4.99262,-0.0134384,0.0333648,-0.00332123
1545,-0.298043,-0.250553,-4.99103,-0.0121034,0.0339722,-0.0040785
1546,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
1547,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
1548,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1549,-0.301074,-0.250063,-4.99262,-0.0134384,0.0333648,-0.00332123
1550,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1551,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1552,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1553,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
1554,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1555,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
1556,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1557,-0.298043,-0.250553,-4.99103,-0.0121034,0.0339722,-0.0040785
1558,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
1559,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
1560,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
1561,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
1562,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1563,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
1564,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
1565,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1566,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1567,-0.301074,-0.250063,-4.99262,-0.0134384,0.0333648,-0.00332123
1568,-0.301074,-0.250063,-4.99262,-0.0134384,0.0333648,-0.00332123
1569,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1570,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
1571,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
1572,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
1573,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
1574,-0.29998,-0.240976,-4.98893,-0.012237,0.0335585,-0.00482625
1575,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1576,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1577,-0.301074,-0.250063,-4.99262,-0.0134384,0.0333648,-0.00332123
1578,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1579,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1580,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1581,-0.301074,-0.250063,-4.99262,-0.0134384,0.0333648,-0.00332123
1582,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1583,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
1584,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
1585,-0.310362,-0.252372,-4.99334,-0.0136758,0.0341023,-0.00290906
1586,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1587,-0.301074,-0.250063,-4.99262,-0.0134384,0.0333648,-0.00332123
1588,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1589,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1590,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1591,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1592,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1593,-0.301074,-0.250063,-4.99262,-0.0134384,0.0333648,-0.00332123
1594,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
1595,-0.301074,-0.250063,-4.99262,-0.0134384,0.0333648,-0.00332123
1596,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
1597,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1598,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1599,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
1600,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
1601,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
1602,-0.301074,-0.250063,-4.99262,-0.0134384,0.0333648,-0.00332123
1603,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1604,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1605,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1606,-0.29998,-0.240976,-4.98893,-0.012237,0.0335585,-0.00482625
1607,-0.300894,-0.247462,-4.98938,-0.0129356,0.0330366,-0.00520556
1608,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
1609,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
1610,-0.301074,-0.250063,-4.99262,-0.0134384,0.0333648,-0.00332123
1611,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1612,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
1613,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
1614,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
1615,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
1616,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1617,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1618,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1619,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1620,-0.293915,-0.251936,-4.99166,-0.0117164,0.032706,-0.00554207
1621,-0.301074,-0.250063,-4.99262,-0.0134384,0.0333648,-0.00332123
1622,-0.296947,-0.251437,-4.99325,-0.0130517,0.0320991,-0.00478399
1623,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1624,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1625,-0.302907,-0.253057,-4.98758,-0.0126863,0.0343875,-0.00487983
1626,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
1627,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
1628,-0.298043,-0.250553,-4.99103,-0.0121034,0.0339722,-0.0040785
1629,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1630,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1631,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1632,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
1633,-0.296027,-0.244952,-4.9928,-0.0123528,0.0326202,-0.00440467
1634,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1635,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1636,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1637,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1638,-0.302907,-0.253057,-4.98758,-0.0126863,0.0343875,-0.00487983
1639,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
1640,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
1641,-0.301074,-0.250063,-4.99262,-0.0134384,0.0333648,-0.00332123
1642,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
1643,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1644,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
1645,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
1646,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
1647,-0.301074,-0.250063,-4.99262,-0.0134384,0.0333648,-0.00332123
1648,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1649,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1650,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1651,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
1652,-0.308253,-0.259342,-4.99218,-0.0130409,0.0341875,-0.00404502
1653,-0.302003,-0.246574,-4.98716,-0.0119878,0.0349105,-0.0045003
1654,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
1655,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
1656,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1657,-0.302907,-0.253057,-4.98758,-0.0126863,0.0343875,-0.00487983
1658,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
1659,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1660,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1661,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1662,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1663,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1664,-0.301074,-0.250063,-4.99262,-0.0134384,0.0333648,-0.00332123
1665,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1666,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
1667,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
1668,-0.298043,-0.250553,-4.99103,-0.0121034,0.0339722,-0.0040785
1669,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
1670,-0.308253,-0.259342,-4.99218,-0.0130409,0.0341875,-0.00404502
1671,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
1672,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1673,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1674,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1675,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1676,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1677,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1678,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1679,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1680,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1681,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
1682,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
1683,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
1684,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
1685,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
1686,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1687,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1688,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1689,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1690,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1691,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
1692,-0.301074,-0.250063,-4.99262,-0.0134384,0.0333648,-0.00332123
1693,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
1694,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
1695,-0.296947,-0.251437,-4.99325,-0.0130517,0.0320991,-0.00478399
